region,2025,2030,2035,2040,2045
CHN,-0.023838601291359604,-0.04733157649959141,-0.05842042075037833,-0.08416104639683401,-0.11166293618177366
USA,-0.021670835625702524,-0.05641248555458491,-0.08701987915616399,-0.1274166035172725,-0.1694864637698736
GBR,-0.012478333149095858,-0.03248300160995051,-0.05010711453215941,-0.07336804426355582,-0.0975923861779597
CHE,-0.008605746999376456,-0.022402070075827948,-0.03455663071183408,-0.050598651216245405,-0.06730509391583431
IND,-0.02523048552089915,-0.06567879635867738,-0.10131375822333172,-0.1483460456112649,-0.19732629807142327
TUR,-0.02523048552089915,-0.06567879635867738,-0.10131375822333172,-0.1483460456112649,-0.19732629807142327
