region,2025,2030,2035,2040,2045
CHN,-0.47638675711105427,-0.8005451723864183,-0.8819410953378635,-0.9582427475605412,-1.0065421985910452
USA,0.09317400672165,-0.5376299704478464,-0.468705007233216,-0.5231031902308577,-0.5716241792444707
GBR,0.24402734930755857,-0.088210432542993,-0.012389309340395352,-0.013604338436607216,-0.022295508871154765
CHE,0.15593517111519528,-0.07520605186287288,-0.025261452306353308,-0.028054069959497316,-0.035297579088350475
IND,-0.8497880395312574,-1.7401813444346832,-1.8418128156275049,-2.056696592149822,-2.210072108991133
TUR,-0.42344648940901886,-1.2444457709049104,-1.2651580586163074,-1.4126158045573183,-1.522886544514926
