region,2025,2030,2035,2040,2045
CHN,-0.4762502141381192,-0.7019468100063389,-0.8042012712167463,-0.9074720129912678,-0.9679343176962735
USA,0.09314730099213898,-0.2502383408897014,-0.28293901221501827,-0.3633875221484613,-0.43150700410427173
GBR,0.2439574056761403,0.07588345739969449,0.09429559862566864,0.0798005223496443,0.061183277539396244
CHE,0.15589047664892094,0.03805237209339329,0.04833261731223861,0.03626967799602771,0.022092373291313513
IND,-0.8495444714984558,-1.3985874961044944,-1.6241163140251818,-1.8779873734290538,-2.061021091827034
TUR,-0.42332512028680924,-0.905964190440693,-1.0480918140979352,-1.23068485121096,-1.3675704096221348
