scenario,region,2025,2030,2035,2040,2045
Low demand,MEA,-0.8587671899034126,-1.9483989669128794,-2.0479391898948784,-2.186697877412903,-2.1066864062707342
Low demand,AFR,-0.9377745768475723,-2.454699465872868,-2.5422344298473143,-2.719868000199077,-2.5974516069091798
Low demand,ROW,-0.6644265896867951,-1.9649029390706938,-2.065405871438043,-2.1305591378178543,-1.9963830878830167
Nationally Determined Contributions (NDCs),EU27,-0.5743414739195642,-0.9560344418395307,-1.065527513181294,-1.1542018749902414,-1.2048002945625584
Nationally Determined Contributions (NDCs),CHN,-0.7844422024224927,-1.4684625588547788,-1.7931803208064812,-2.033697626055851,-2.2164824312054643
Nationally Determined Contributions (NDCs),USA,-0.5332489657892598,-0.8387528458435659,-0.9396635685684869,-1.0223744687699616,-1.0694282241302113
Nationally Determined Contributions (NDCs),GBR,-0.46671815505345104,-0.7215787007548664,-0.8119089450107222,-0.887001093648831,-0.9314123612525411
Nationally Determined Contributions (NDCs),CHE,-0.5055694256594279,-0.7144516561906513,-0.8131083909016328,-0.8986792877509694,-0.9508682431808233
Nationally Determined Contributions (NDCs),RUS,-0.5906476731600855,-0.7143735843154114,-1.0142596982979823,-1.2836342726135925,-1.5044603737933002
Nationally Determined Contributions (NDCs),IND,-0.9491232736096246,-1.6651780414122,-1.9941365870085361,-2.246671533983319,-2.4323034721448464
Nationally Determined Contributions (NDCs),TUR,-0.7610939698251185,-2.4353653849276493,-2.408029811180854,-2.4146389749300625,-2.389006545527184
Nationally Determined Contributions (NDCs),RASIA,-0.7694119295482645,-1.3112118714372987,-1.5510326113720687,-1.7370900531380895,-1.8703001108025825
Nationally Determined Contributions (NDCs),LAM,-0.7322333027893896,-1.40149683705721,-1.5304238629523526,-1.614367732882972,-1.6503984177597595
Nationally Determined Contributions (NDCs),MEA,-0.8571890229036405,-1.9087831120031393,-1.967223284743586,-2.040813768421086,-2.06859070763516
Nationally Determined Contributions (NDCs),AFR,-0.9360512170035935,-2.4829956644356668,-2.489667629387024,-2.529202559215708,-2.5239073140676234
Nationally Determined Contributions (NDCs),ROW,-0.6632055647921055,-1.3402313664993657,-1.4835958485565717,-1.5875755656559318,-1.6551443833680255
Net Zero 2050,EU27,-0.5753233848660914,-2.036696816739976,-1.9096898719333275,-1.7878108624965436,-1.6545195183936914
Net Zero 2050,CHN,-0.7857833077064622,-7.450209516918971,-6.313814012612269,-5.857203265907526,-5.612275370129279
Net Zero 2050,USA,-0.5341606237845624,-1.6401600542654664,-1.5631583322131382,-1.480516922253845,-1.3762130926536467
Net Zero 2050,GBR,-0.4675160700329534,-1.4117655506160534,-1.344641626905632,-1.2817185090361698,-1.2055092022491727
Net Zero 2050,CHE,-0.5064337619050703,-1.227422798211281,-1.2033493988108486,-1.1734197899963197,-1.123870059416835
Net Zero 2050,RUS,-0.5916574616607462,-4.672033204161446,-4.324572402038283,-3.7084030829056576,-3.201281213735791
Net Zero 2050,IND,-0.9507459224592724,-7.0584940924965105,-6.0682932477127105,-5.664883556522669,-5.445247962286279
Net Zero 2050,TUR,-0.7623951582891987,-5.038841462310577,-4.353701687815289,-3.961106796370193,-3.789083207711087
Net Zero 2050,RASIA,-0.770727338639055,-4.938676942847974,-4.290173083392864,-4.019728589136294,-3.8569039882406453
Net Zero 2050,LAM,-0.7334851502147787,-4.036761242409648,-3.3133228484020805,-3.1651405888356465,-2.79599796183079
Net Zero 2050,MEA,-0.8586544982750912,-3.349503592117359,-3.02099474659435,-2.8478891526559558,-2.777609188443133
Net Zero 2050,AFR,-0.937651517483747,-4.471868581920652,-3.9455152346957374,-3.6647746210065,-3.5620189781510345
Net Zero 2050,ROW,-0.6643394003819729,-3.765541595064269,-3.340047970679257,-3.095585168099272,-2.903330389694601
