,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
EU27,0.0,0.06639983527840045,0.14551140958495987,0.24050714399320275,0.3556087373743933,0.4965370280359629,0.6712075490800997,0.8908411192351717,1.171805480794372,1.5388103686889294,2.0307643174152274
CHN,0.0,0.22947476338544165,0.5048465761129627,0.8373487125340818,1.2418613138253327,1.7384557989678937,2.3547803308906983,3.1298688198627667,4.120465406505041,5.412027367817558,7.138984610431979
USA,0.0,0.08823266532553854,0.1887405241150389,0.30366794484782167,0.43572493587212996,0.5883950497958156,0.7662450938012424,0.9754014751400784,1.2243110117280294,1.525012388123901,1.8953820942048016
GBR,0.0,0.046064806114930974,0.10073790153005062,0.16635020401055298,0.24607471377078305,0.34431617023949773,0.4673273679042085,0.6242167034264894,0.8286604367333568,1.1019503630723162,1.4787323115370214
CHE,0.0,0.016008599046728567,0.037075424737542974,0.06495168515308136,0.10213654523086857,0.1522678297023576,0.2207616516127334,0.3158946615954495,0.45070718266110865,0.6465065266666925,0.9396824985657621
RUS,0.0,0.34960435092764136,0.7501610567429248,1.212006819198846,1.7483592013669325,2.3763940898893554,3.118855155710399,4.0065383730798745,5.082281538231151,6.407685572077155,8.075134184685478
IND,0.0,0.42817442457786287,0.9143560858022207,1.4688521792096052,2.1045349459345983,2.837704548868562,3.6893356808029036,4.686930772383353,5.867370748976156,7.281486808465906,9.001782994362895
TUR,0.0,0.20053112506464463,0.4365562945604789,0.7148166907973063,1.043822950921916,1.4344793397152928,1.9010000602700896,2.462297687065086,3.1441684148246662,3.9828942856827427,5.031531834733609
RASIA,0.0,0.16568682624957148,0.36285608128284963,0.59891721030436,0.8836102338093912,1.2299638111941356,1.6557587784384316,2.1858357247671605,2.855871588153688,3.7188426461934196,4.856704519764502
LAM,0.0,0.20469516578506278,0.4370709202552406,0.7020157062785967,1.005746638887656,1.3563160795077622,1.7643742432967007,2.244354898382529,2.816390278162513,3.5095475292931257,4.367610796750346
MEA,0.0,0.18664356667854298,0.39713910584265477,0.6355799459827953,0.9071234866765334,1.2183843444862699,1.5780247234565903,1.997671826520778,2.493401868418944,3.0882580017805,3.8167766329803925
AFR,0.0,0.33502745834771885,0.7040601610105606,1.1121368745564921,1.5654377138553954,2.0716553543728655,2.6405337011201158,3.2846759849693714,4.020806206009628,4.871835347107563,5.8704520750511735
ROW,0.0,0.23003508005924547,0.4913482054493653,0.7895609766387366,1.1317437791794343,1.5269310017353517,1.9868812509429992,2.5272351686773575,3.169346426656991,3.9433118501005837,4.893274144664277
