region,index,2025,2030,2035,2040,2045
EU27,Basic Materials,1.4529028318558088,1.868900738047512,2.2239815575173782,2.521797233640147,2.8009616235942265
EU27,Consumer Goods,1.3527951109698206,1.7336117929862707,2.0619631037873707,2.339020582232846,2.5982863591832372
EU27,Consumer Services,0.2802430921005395,0.3574008121683374,0.4248113035057284,0.48213055773105445,0.5356665850466109
EU27,Financials,-0.43309654853150364,-0.5086574257756374,-0.5972184475945097,-0.6836379644275133,-0.7621263933640332
EU27,Government,0.2097966506381812,0.2567663695633647,0.3034767381130071,0.34604412408765406,0.38495723063720855
EU27,Health Care,2.2351552409006543,2.871715696213567,3.4167966165759522,3.8748313633066376,4.303958388861906
EU27,Industrials,1.0076984374334679,1.2872694260182576,1.5306545854337565,1.7369816982162796,1.9297810585249604
EU27,Oil & Gas,0.9778729748495604,1.2585674219969796,1.4978558174747982,1.6983705719420779,1.8863442610363064
EU27,Technology,0.06313013484512019,0.07562177909135662,0.08910975477648538,0.1018104005625684,0.1134007432555589
EU27,Telecommunications,0.11781217681180595,0.1411238298633683,0.1662948164317989,0.18999650391662753,0.21162616629587036
EU27,UK Real Estate,-0.4586450019319365,-0.5505133804246615,-0.6486813634924153,-0.7410637096025046,-0.8251654794842935
EU27,Utilities,0.8803315367649296,1.177657939320496,1.4115083733601144,1.5966686636464438,1.7703195380450858
EU27,FTSE,-1.0129810331347495,-1.2958216713013153,-1.5410537409847191,-1.7485719918793436,-1.9425056402056902
CHN,Basic Materials,2.159710721895477,2.976647438134873,3.6692006052943107,4.148085233089206,4.619817343377606
CHN,Consumer Goods,2.3003162020808556,3.170101591647751,3.9076479526591394,4.417708297394528,4.920119660508847
CHN,Consumer Services,0.5455684932386105,0.7509515087523979,0.9254307081564467,1.0463276084827713,1.1653463705097695
CHN,Financials,-0.2216641605179259,-0.2869770341694404,-0.348654553557878,-0.3961677381216754,-0.4416637412827825
CHN,Government,0.3389032344182012,0.4959234208287241,0.622527885555917,0.7015459475850542,0.7812418400043953
CHN,Health Care,3.6946121057623325,5.089061640008215,6.272310000280244,7.091296354926564,7.8978300524178096
CHN,Industrials,1.7962815934542875,2.490890616077999,3.0769219731989392,3.4775183287924873,3.8730826052872556
CHN,Oil & Gas,1.4585780024884418,2.0145892895451945,2.484828124836027,2.8087687824366965,3.1281604731695745
CHN,Technology,0.08858301771213636,0.11807539552624995,0.14464498483624139,0.16401411558979942,0.18279885298387588
CHN,Telecommunications,0.165311830409186,0.22034990752023956,0.2699335360248402,0.3060798148602568,0.34113551066486275
CHN,UK Real Estate,-0.44751672531351655,-0.6423364450764024,-0.803450287325709,-0.9068179883673576,-1.010215403762993
CHN,Utilities,1.2269379656554482,2.33102424927537,3.0935521234247285,3.440393254874811,3.825404500820418
CHN,FTSE,-1.8579911257018316,-2.5874871350041793,-3.1989672934171103,-3.6141855806864496,-4.024995613873517
USA,Basic Materials,0.8612032580061457,1.1431070438336948,1.3551808205892428,1.5290817669795778,1.6916379464032476
USA,Consumer Goods,0.7499150145619499,0.9853321456933948,1.1677460314732968,1.3193926513127598,1.4605275158477042
USA,Consumer Services,0.1432244847067094,0.18676704110741027,0.22125528889378063,0.2502249419775718,0.2771140970067965
USA,Financials,-0.25203844476097387,-0.3001791194481532,-0.35289025433166116,-0.40338017923002645,-0.44915856042735036
USA,Government,0.29290343959691867,0.37310278882135506,0.4425134302571053,0.502571758600058,0.5573858861018757
USA,Health Care,1.2219746481447542,1.6148875560068665,1.9142980962256355,2.1612303599983154,2.391630885532598
USA,Industrials,0.5259180868574723,0.6919865922049229,0.8201605625166468,0.9264602216400193,1.0255215160561058
USA,Oil & Gas,0.5771893797452301,0.7662459331410472,0.9084353310188946,1.0250008724321127,1.133962274044508
USA,Technology,0.03853995277160769,0.04720734896562528,0.055723681189573125,0.06352055376058637,0.07061652554876784
USA,Telecommunications,0.07192247793207852,0.08809739685808342,0.10399040326805432,0.11854076867070852,0.13178312725289432
USA,UK Real Estate,-0.5669186108942126,-0.7001822136010749,-0.8271718611084844,-0.9421981091349785,-1.0468211862132375
