,0%,10%,20%,30%,40%,50%,60%,70%,80%,90%,100%
EU27,-1.3519290147991294,-1.1913713450279688,-1.0216537704988684,-0.8401502045942424,-0.6433122470216107,-0.42626089839490927,-0.18215154410833992,0.09884535500493388,0.43124237894390727,0.8371927767700248,1.3519290147991292
CHN,-5.715693566268691,-5.060954259037223,-4.364240583502759,-3.613837979623915,-2.794029353423592,-1.883363679893401,-0.8519731827165037,0.342722438502954,1.7631659531844381,3.504127201458978,5.71569356626869
USA,-1.5083723240374052,-1.297540416995289,-1.0753290678687097,-0.8398546539985988,-0.588753519205186,-0.3190095202241109,-0.026698613880875858,0.2934015671444792,0.6484312269881982,1.0484765374702263,1.508372324037406
GBR,-0.8506480406396979,-0.7470644611101743,-0.6386532354380418,-0.5238803971960888,-0.40060272737606867,-0.26576892241178623,-0.1149407879882471,0.058498939174196546,0.26470774073609005,0.5198303872460213,0.8506480406396977
CHE,-0.3263117288069574,-0.3049047612308472,-0.2821700445111387,-0.25715800963433944,-0.22839443376311722,-0.19356814084797552,-0.14900446473853243,-0.08875002033910742,-0.0029231049526328053,0.1253920006990406,0.32631172880695736
RUS,-6.591619870376468,-5.683192541091564,-4.73014813756285,-3.7230150239777133,-2.649667791419541,-1.4943458752736754,-0.23619659640728036,1.1529577968679465,2.7121760315090175,4.49733245503228,6.591619870376468
IND,-8.321667588627601,-7.14311698309813,-5.9050108188867,-4.596627579235175,-3.204598527700527,-1.7120321463967167,-0.09725778544538405,1.6680271770806099,3.6215809437026425,5.815095997786482,8.3216675886276
TUR,-3.8845067603008854,-3.4076579861938217,-2.89604497051787,-2.342859776333267,-1.7395059568547084,-1.0749781208441878,-0.33495871842961755,0.49953739972053357,1.4542731288918482,2.5652255831359065,3.8845067603008876
RASIA,-3.759108773484875,-3.3126758434839156,-2.8384217675467487,-2.329058094591497,-1.7749041866789046,-1.1628843606818742,-0.4749915824500725,0.31414026227526104,1.2412158753956273,2.3610945663582865,3.759108773484875
LAM,-3.849518619394019,-3.3043664454042334,-2.7312238436451675,-2.1254903483840195,-1.4813675379556488,-0.7914106504707566,-0.04585593672055235,0.7684213409774346,1.669583195450537,2.6836501655782405,3.84951861939402
MEA,-3.066355727100779,-2.622093197494022,-2.15638761170938,-1.6657483586940438,-1.1458215154203275,-0.5910833963020323,0.005615657703385436,0.6537543514287941,1.3662688698948389,2.1614536546883447,3.066355727100779
AFR,-5.655516407434778,-4.772209863506077,-3.8543656610715065,-2.897136570450193,-1.8946334004962306,-0.8396036216152999,0.27702814778072826,1.4668387328049033,2.744948318269385,4.131698178703778,5.6555164074347815
ROW,-4.159150442486597,-3.570853967980804,-2.952890821984051,-2.299955414561146,-1.6054071810897372,-0.8608078039907248,-0.05524359075909097,0.8256979897331749,1.8015322824527769,2.8995061418942996,4.159150442486598
