region,2025,2030,2035,2040,2045
CHN,0.0,-0.20516514387297885,-0.2692776896990101,-0.30113481677433485,-0.3283623460668339
USA,0.0,-0.5588099684075695,-0.6930413178425854,-0.8308815292145629,-0.9630548955794507
GBR,0.0,-0.32176963884840193,-0.3990616974580953,-0.47843178306759127,-0.5545388297650627
CHE,0.0,-0.22191009575751863,-0.2752149637642037,-0.32995295383971823,-0.3824405722517676
IND,0.0,-0.6506000534709067,-0.8068802346723241,-0.9673620692119008,-1.1212462231926816
TUR,0.0,-0.6506000534709067,-0.8068802346723241,-0.9673620692119008,-1.1212462231926816
