scenario,region,2025,2030,2035,2040,2045
Fragmented World,CHE,-1.0101623995830755,-1.1639246514365769,-1.4329900576231442,-1.6339705081360931,-1.8116744255347066
Fragmented World,RUS,-1.1801545753074865,-1.5292699301910213,-2.6015020346621607,-2.825547829583716,-3.2464471295943294
Fragmented World,IND,-1.3085118519051142,-1.624348158090178,-2.4274488939658423,-2.658669231764525,-2.9854311375607687
Fragmented World,TUR,-1.439585160920219,-1.701358261182544,-2.8592455190646384,-3.292413122297403,-3.8349186126306383
Fragmented World,RASIA,-1.5373378245857245,-1.8834410467706941,-2.7117949482882207,-2.986840101726172,-3.346441006348222
Fragmented World,LAM,-1.4630523774961133,-1.9956830226908921,-2.3167051939144345,-2.3310633532583633,-2.5815342274557875
Fragmented World,MEA,-1.7127224794956628,-1.9864203455750993,-2.865367313670545,-3.301561592730233,-3.769466760766433
Fragmented World,AFR,-1.8702945540420761,-2.1742468517491673,-3.3439447957434325,-3.8668106591946168,-4.4589165280802066
Fragmented World,ROW,-1.325130220984812,-1.5924065732018247,-2.2196276561468875,-2.4713525704540578,-2.7707093699945053
Low demand,EU27,-0.46115437140015886,-0.9900159764092094,-1.0438919157086235,-1.0910442117122363,-1.0262194346815088
Low demand,CHN,-0.20700420086776283,-0.9011640308096054,-0.966483094170528,-0.9690292583681294,-0.9003737561197489
Low demand,USA,-0.8501490302647632,-1.6634414062670393,-1.7690346087989144,-1.8580302753570015,-1.7591537071808347
Low demand,GBR,-0.25704325208448525,-0.49591737666273544,-0.5304927034960388,-0.5571998524428077,-0.5315619868637386
Low demand,CHE,-1.0130004546813596,-1.7089158347335696,-1.8556171738547758,-1.9592737643552607,-1.9032949668495491
Low demand,RUS,-1.1834702240691086,-4.830536810345723,-4.648871906914904,-4.37594973708024,-4.108936687433238
Low demand,IND,-1.3121881209228456,-4.689941200002168,-5.042038101138317,-5.096277348011848,-4.7760375421187975
Low demand,TUR,-1.4436296808974525,-4.849909301088013,-4.930981049807166,-5.219445217073781,-4.909075740323624
Low demand,RASIA,-1.5416569810427967,-4.920191557701476,-5.290736864048218,-5.375309054835677,-5.057508200176031
Low demand,LAM,-1.4671628287074463,-4.1213607725977415,-4.373705342072289,-4.404658962326913,-4.13950217021241
Low demand,MEA,-1.7175343798068252,-3.896797933825759,-4.095878379789757,-4.373395754825806,-4.2133728125414684
Low demand,AFR,-1.8755491536951445,-4.909398931745736,-5.084468859694629,-5.439736000398154,-5.1949032138183595
Low demand,ROW,-1.3288531793735903,-3.9298058781413876,-4.130811742876086,-4.261118275635709,-3.9927661757660333
Nationally Determined Contributions (NDCs),EU27,-0.4603069023546469,-0.7662153482740466,-0.8539687472314095,-0.9250369577926205,-0.9655891429211416
Nationally Determined Contributions (NDCs),CHN,-0.20662378670841375,-0.38679624019856423,-0.4723276067909568,-0.535680389476611,-0.5838263057418751
Nationally Determined Contributions (NDCs),USA,-0.8485867009626817,-1.3347508500536651,-1.4953353101888252,-1.626957450011898,-1.7018365282487593
Nationally Determined Contributions (NDCs),GBR,-0.25657088054686344,-0.396676410874428,-0.44633402555642787,-0.4876147396011366,-0.5120291274108015
Nationally Determined Contributions (NDCs),CHE,-1.0111388513188557,-1.4289033123813026,-1.6262167818032656,-1.7973585755019388,-1.9017364863616466
Nationally Determined Contributions (NDCs),RUS,-1.181295346320171,-1.4287471686308229,-2.0285193965959647,-2.567268545227185,-3.0089207475866004
Nationally Determined Contributions (NDCs),IND,-1.3097766967158186,-2.2979221510710106,-2.7518802924291834,-3.1003749483404226,-3.3565443981164096
Nationally Determined Contributions (NDCs),TUR,-1.4409767049232072,-4.610869257660047,-4.559114905968241,-4.571628013914452,-4.523098219796357
Nationally Determined Contributions (NDCs),RASIA,-1.538823859096529,-2.6224237428745973,-3.1020652227441374,-3.474180106276179,-3.740600221605165
Nationally Determined Contributions (NDCs),LAM,-1.4644666055787792,-2.80299367411442,-3.060847725904705,-3.228735465765944,-3.300796835519519
Nationally Determined Contributions (NDCs),MEA,-1.714378045807281,-3.8175662240062787,-3.934446569487172,-4.081627536842172,-4.13718141527032
Nationally Determined Contributions (NDCs),AFR,-1.872102434007187,-4.9659913288713335,-4.979335258774048,-5.058405118431416,-5.047814628135247
Nationally Determined Contributions (NDCs),ROW,-1.326411129584211,-2.6804627329987314,-2.9671916971131433,-3.1751511313118637,-3.310288766736051
Net Zero 2050,EU27,-0.46109385646941675,-1.6323139548867833,-1.5305240337402155,-1.432843904682087,-1.3260173415645784
Net Zero 2050,CHN,-0.20697703676468643,-1.962401433022033,-1.663072379111948,-1.5428001127237658,-1.4782855708748708
Net Zero 2050,USA,-0.8500374695534749,-2.6100716528158294,-2.48753482391056,-2.3560232675093875,-2.1900391806444435
Net Zero 2050,GBR,-0.2570095216125169,-0.7760956511447582,-0.7391953419845736,-0.7046043590032643,-0.6627095050394913
Net Zero 2050,CHE,-1.0128675238101406,-2.454845596422562,-2.406698797621697,-2.3468395799926394,-2.24774011883367
Net Zero 2050,RUS,-1.1833149233214924,-9.344066408322892,-8.649144804076567,-7.416806165811315,-6.402562427471582
Net Zero 2050,IND,-1.3120159291836295,-9.740622038587476,-8.374158874499507,-7.817459204981803,-7.514365190643603
Net Zero 2050,TUR,-1.4434402407542495,-9.540021935345386,-8.242849058136938,-7.4995504439405485,-7.173858750427302
Net Zero 2050,RASIA,-1.54145467727811,-9.877353885695948,-8.580346166785729,-8.039457178272588,-7.713807976481291
Net Zero 2050,LAM,-1.4669703004295573,-8.073522484819296,-6.626645696804161,-6.330281177671293,-5.59199592366158
Net Zero 2050,MEA,-1.7173089965501824,-6.699007184234718,-6.0419894931887,-5.6957783053119115,-5.555218376886266
Net Zero 2050,AFR,-1.875303034967494,-8.943737163841304,-7.891030469391475,-7.329549242013,-7.124037956302069
Net Zero 2050,ROW,-1.3286788007639458,-7.531083190128538,-6.680095941358514,-6.191170336198544,-5.806660779389202
