region,2025,2030,2035,2040,2045
CHN,0.0,-0.1101624804701339,-0.13502562638554466,-0.14973007303415994,-0.1522283255293144
USA,0.0,-0.22168273736255595,-0.30071084967556766,-0.3624931958366936,-0.41112380373527446
GBR,0.0,-0.1276476411889086,-0.17315299827889183,-0.20872803153773511,-0.23673013247572666
CHE,0.0,-0.08803285599235078,-0.11941586088199439,-0.14395036657774837,-0.1632621603280874
IND,0.0,-0.2580963277957556,-0.3501055921313016,-0.4220363020120349,-0.4786549700528015
TUR,0.0,-0.2580963277957556,-0.3501055921313016,-0.4220363020120349,-0.4786549700528015
