region,index,2025,2030,2035,2040,2045
EU27,Basic Materials,1.4531261374153166,5.42963234015647,5.5420408239031005,5.502832348071145,5.260861455395267
EU27,Consumer Goods,1.3530030303588751,4.957175426292453,5.0662463489092975,5.035428920678461,4.817818515523692
EU27,Consumer Services,0.2802861643825309,0.9987157350849509,1.0225104152835944,1.0178943939004759,0.975276145156323
EU27,Financials,-0.4331631137999925,-0.7882235309237381,-0.8563396967261313,-0.8979840747150429,-0.9020915944897419
EU27,Government,0.20982889557392398,0.5978091892877633,0.6226206579620028,0.6271456608029543,0.6053426952456255
EU27,Health Care,2.23549877563726,8.300245443551923,8.475499552981331,8.418378794737503,8.050483509446716
EU27,Industrials,1.0078533167952894,3.6342034398781227,3.718221869973299,3.6988981011915287,3.5417222739038254
EU27,Oil & Gas,0.9780232701528584,3.6700491917995186,3.7451994108134956,3.7176420971439157,3.5530778078491205
EU27,Technology,0.06313983770327028,0.14360159794280902,0.15239823399610217,0.15661699019024275,0.15442520111740565
EU27,Telecommunications,0.1178302840888261,0.2679863885734091,0.2844024923026694,0.2922754495185751,0.288185177219668
EU27,UK Real Estate,-0.4587154938991391,-1.0913776252307625,-1.1538831515373753,-1.1792336767565612,-1.1546647830995427
EU27,Utilities,0.8804668403255393,4.392667333606795,4.425509603726351,4.314622559996013,4.036170048891345
EU27,FTSE,-1.0131367244111484,-3.6927694962638196,-3.7759518270859864,-3.7531170522431188,-3.5900978663202183
CHN,Basic Materials,2.1600426611006007,11.160047861398422,11.18659826009093,11.224682151477126,11.000148142229268
CHN,Consumer Goods,2.3006697518057844,11.882876527757016,11.911352033761915,11.952110492954354,11.713158535835328
CHN,Consumer Services,0.5456523450110493,2.8039093686229215,2.811304082286515,2.821447170085349,2.7654489653018217
CHN,Financials,-0.22169822944414858,-0.8447348029796423,-0.8607216986389408,-0.8743732412046765,-0.8653783714155214
CHN,Government,0.33895532253773775,2.2809380240871255,2.2639175243022827,2.2555421591726725,2.198123373117471
CHN,Health Care,3.695179953388033,19.042626273748155,19.090286271875478,19.157020924458912,18.775228069154345
CHN,Industrials,1.7965576750045913,9.571299809065701,9.582357798742276,9.606410365811389,9.407892464747198
CHN,Oil & Gas,1.4588021802997786,7.612668007052356,7.627544804998886,7.651035041771813,7.496129401080312
CHN,Technology,0.08859663258017801,0.3964903912273458,0.4004249396041435,0.40412815906658606,0.3979185681298216
CHN,Telecommunications,0.1653372381996957,0.739922323784944,0.7472648981383667,0.7541757711652113,0.7425875585443155
CHN,UK Real Estate,-0.4475855069075393,-2.8117733225628196,-2.7984346830893925,-2.794143692823579,-2.7282510721951785
CHN,Utilities,1.227126541286863,17.521837614852632,17.077932979134125,16.768358356647575,16.153014562287957
CHN,FTSE,-1.8582766917691473,-10.072769739256303,-10.076443101497631,-10.095404413017013,-9.881813184336234
USA,Basic Materials,0.8613356216241128,3.8646021193911935,3.892861379169937,3.816950775658765,3.578365978028768
USA,Consumer Goods,0.750030273606284,3.2303484345002684,3.262696373129235,3.2047091729740256,3.0090920209148493
USA,Consumer Services,0.1432464977574045,0.5955630043548998,0.6028514035741814,0.5931581403700208,0.557893917634496
USA,Financials,-0.25207718209749136,-0.5578370970572204,-0.5935091124330677,-0.6098516712199977,-0.5992623136060703
USA,Government,0.29294845772547273,1.1614211590991443,1.1826118390544367,1.1638354362628178,1.0924234888341013
USA,Health Care,1.222162460933418,5.388198319103995,5.43379358322999,5.332031278465565,5.002437315912489
USA,Industrials,0.5259989184382677,2.270194266190303,2.292248259434002,2.2519138312033857,2.1154075806807353
USA,Oil & Gas,0.5772780915259219,2.5930364409119155,2.6118832632699003,2.5607975742610485,2.4005745932344937
USA,Technology,0.038545876213649626,0.1123008578837338,0.11667649710519355,0.11726687651566292,0.11266372565226816
USA,Telecommunications,0.07193353213943751,0.2095735825303504,0.21773931166886712,0.21884106574658146,0.21025075899782913
USA,UK Real Estate,-0.5670057440973597,-1.7882880218079156,-1.8475295133359817,-1.844900054055515,-1.7593067059337741
USA,Utilities,0.24825026321184293,1.7078040828226082,1.6949959052831358,1.6272744713211684,1.4864748382110853
USA,FTSE,-0.47949063338998166,-1.9524005923552703,-1.9786630954891073,-1.9490582880342409,-1.8354125063113718
GBR,Basic Materials,1.2311901768595153,4.932142266755492,5.007121131081288,4.973765812168821,4.765327419565658
GBR,Consumer Goods,0.9883502998681983,3.787871882029525,3.856005878631785,3.837834680333909,3.6823446860184212
GBR,Consumer Services,0.17811844447711145,0.6402333281200352,0.6543889360819762,0.6535378842593519,0.6290121665398788
GBR,Financials,-0.2432785241452017,-0.4317789567884029,-0.4703309361648531,-0.4949875163555836,-0.4990900670241233
GBR,Government,0.29196190333305533,0.6930398200504995,0.7323293016045297,0.750556434787327,0.7379121274496689
GBR,Health Care,1.6412192736018736,6.3726553824388965,6.481654650885312,6.448780355156508,6.187504966049385
GBR,Industrials,0.6969870051093615,2.540312934112106,2.5945873304935017,2.588891520601414,2.4892524859252485
GBR,Oil & Gas,0.909541156907404,3.663254150787954,3.718471060400046,3.6918009445300566,3.534421877248721
GBR,Technology,0.045986141902681715,0.09226505616801171,0.09911050881606093,0.10316253431165016,0.10301463669185967
GBR,Telecommunications,0.08581840501407256,0.1721831758713126,0.18495802071692213,0.19251982848596105,0.19224382494857672
GBR,UK Real Estate,-0.26477364731176245,-0.5311206787481482,-0.5706730506354696,-0.593279890295471,-0.5911510825023459
GBR,Utilities,2.8549363884495857,11.96280045105847,12.13154663312421,11.996830189360358,11.416501822207021
GBR,FTSE,-0.8704200498720962,-3.274442307085452,-3.3389796749680025,-3.324240111071039,-3.1879052703265502
CHE,Basic Materials,1.0180327708909565,2.1650812619461055,2.3063784093717814,2.3876477803019407,2.372181203219238
CHE,Consumer Goods,0.9160579893447476,1.927448041250751,2.056082021572336,2.1305287773459214,2.1189918641335432
CHE,Consumer Services,0.2015150323869725,0.42175249107430524,0.45024380965711663,0.46679150588291773,0.46459268373617174
CHE,Financials,-0.181196181608885,-0.3175539675198825,-0.346415395051218,-0.3653702856409391,-0.3699238862834952
CHE,Government,0.260792994203156,0.5515900238891356,0.5892713494935305,0.6102523637083297,0.6071561608483157
CHE,Health Care,1.5672627151558571,3.3143266481069817,3.5328219279961512,3.6591904797901953,3.637308219089636
CHE,Industrials,1.1274896547808075,2.6723447165628853,2.8217919123676376,2.8925811627709272,2.849387023473619
CHE,Oil & Gas,0.7082061685413257,1.5055142696341002,1.603918759841874,1.6608157685660911,1.6508385386193916
CHE,Technology,0.05957812855133639,0.11082454315816734,0.12002429318486138,0.1260679637891133,0.12726289583844216
CHE,Telecommunications,0.1111834947323751,0.20681851394218703,0.22398690078989977,0.23526547625258912,0.23749543419928132
CHE,UK Real Estate,-1.0241910250449981,-1.7827777427422404,-1.946478190607897,-2.0528441862476066,-2.0745045271424707
CHE,Utilities,2.2373273268235616,4.878146518096258,5.189148875016288,5.3780445817813325,5.373634505557581
CHE,FTSE,-0.9089991177359469,-1.9820992535715676,-2.1080461925356855,-2.1785944574317595,-2.16380036635843
RUS,Basic Materials,1.3212952414329282,10.33728379461553,10.554568527506394,9.855395007845724,9.295209964555426
RUS,Consumer Goods,1.1632807335996882,9.160417667716597,9.352261241283673,8.729832758252305,8.231913049462726
RUS,Consumer Services,0.26171575174501976,2.0399004649475203,2.083156658210968,1.9452005740230691,1.8347490525594923
RUS,Financials,-0.12109338941865329,-0.5195051335610471,-0.5411276280228864,-0.5194771058606988,-0.5001607050161202
RUS,Government,0.2578999088579542,2.0887433125214705,2.134309951142983,1.9865696454236508,1.8708902273005612
RUS,Health Care,2.108289346226214,16.714109688041134,17.060239729503692,15.922487893543991,15.012034199824974
RUS,Industrials,0.9309099252891984,7.2768275270101,7.430119775317088,6.9381514659053325,6.543961848886826
RUS,Oil & Gas,0.8918061451147354,7.11529406855116,7.262238237199051,6.7756058125623895,6.38693882184905
RUS,Technology,0.05255903883807489,0.2909176766684451,0.30012398600986784,0.284191087365584,0.2709143082895752
RUS,Telecommunications,0.09808461191855813,0.5429046658212855,0.5600852935290642,0.5303516413388687,0.5055747855974468
RUS,UK Real Estate,-0.386355116619268,-2.4110121536779934,-2.479977817976473,-2.3326835128335657,-2.2140325931056597
RUS,Utilities,0.8406076350809041,15.6127004302421,15.768235772823889,14.361235602739635,13.313557554205799
RUS,FTSE,-0.9450486991016469,-8.16597117500352,-8.32331859966051,-7.740443124889726,-7.280505126687782
IND,Basic Materials,2.9538434776823617,22.48078528232636,22.221841767611977,22.044617179736605,21.42156895594298
IND,Consumer Goods,2.98822734874528,22.742543673568868,22.480642651373913,22.301368034982467,21.670959832391603
IND,Consumer Services,0.6836342008960791,5.196046367706968,5.136448374192993,5.095724617865997,4.9518359539284535
IND,Financials,-0.45958059768672477,-1.782104448678488,-1.8140901198041943,-1.8402098009546792,-1.819602155722611
IND,Government,0.14852418587438415,1.3665364023970696,1.3441517024031133,1.3290832140149855,1.2877155322338132
IND,Health Care,5.106270809230258,38.866098040802044,38.41833026958689,38.11189773341408,37.03469734779814
IND,Industrials,2.2436122146163866,16.999180533572947,16.806072113301234,16.67449303806211,16.205042869700197
IND,Oil & Gas,2.0128492084452847,15.339008338591086,15.161717894036997,15.04023257725497,14.614726196490462
IND,Technology,0.05799082038331711,0.3813719345807466,0.3789386527720196,0.37764095322548,0.36820024254043215
IND,Telecommunications,0.10822129243383263,0.7117085667267578,0.7071676255837362,0.704745885018781,0.6871278222792565
IND,UK Real Estate,-0.38428653067382085,-2.2191056372596214,-2.2158484691286233,-2.21732890688717,-2.1693127895558373
IND,Utilities,0.777022073324373,10.049829980239362,9.809780817850445,9.627633466118024,9.275788175771345
IND,FTSE,-2.28155445723273,-17.291815517581327,-17.09501753858725,-16.96015511724064,-16.48190299785936
TUR,Basic Materials,1.5691990625339662,10.02692177743865,9.928745827250241,9.832604655737967,9.71249275678614
TUR,Consumer Goods,1.4316082648942585,9.135132003649552,9.045597906669904,8.959836682748193,8.853200297854936
TUR,Consumer Services,0.33276731729894277,2.104282519301357,2.0842633533449293,2.065368859106659,2.0416507425840678
TUR,Financials,-0.14569118417468527,-0.47480454119431414,-0.4864796291741399,-0.49710672068563155,-0.502618225939506
TUR,Government,0.468636596594833,3.1659009145382857,3.121752876264803,3.1052978588452356,3.0984675391520424
TUR,Health Care,2.625442868203895,16.71880354842959,16.557113435744423,16.399346942492713,16.201513926691593
TUR,Industrials,1.2328045480306336,8.215734375018284,8.121483352048422,8.040125717202745,7.948000087638551
TUR,Oil & Gas,1.0645779941118285,6.881485292783436,6.811121318824597,6.743405444698448,6.66117866127097
TUR,Technology,0.10048599911509484,0.487648123230345,0.487715560813597,0.4901654777031157,0.4914937793759043
TUR,Telecommunications,0.18752493280589946,0.9100390337658146,0.9101648844154504,0.9147368696087392,0.917215719240819
TUR,UK Real Estate,-0.24430074180654446,-1.3380757251228272,-1.3305492787690216,-1.332218466468842,-1.3341918732088094
TUR,Utilities,1.0173768651585764,12.419357707831029,12.06477381639922,11.825479272680694,11.702847192015254
TUR,FTSE,-1.2331301157350207,-8.323561875253947,-8.223851672086298,-8.137464434841265,-8.044459477252342
RASIA,Basic Materials,1.9183555573997584,8.949061623302306,9.008701433435409,9.05118666068981,8.874559208380568
RASIA,Consumer Goods,1.8936804335486395,8.816577173186538,8.876551302593201,8.919422738164062,8.746039016364278
RASIA,Consumer Services,0.44002950406134284,2.034117007283864,2.0487201997460756,2.059244397526239,2.0196929954035494
RASIA,Financials,-0.26121998802520724,-0.7320314716577256,-0.7618165846994981,-0.7848550309053319,-0.7848087954910059
RASIA,Government,0.32441286600962504,1.7672888964468032,1.768397888829344,1.7706664087301425,1.7318115467508586
RASIA,Health Care,3.22542606626628,15.024574914547076,15.12595916987943,15.198218334387924,14.902376387812865
RASIA,Industrials,1.5344769721993037,7.212492626705257,7.258642042478322,7.291122420014442,7.147232547123677
RASIA,Oil & Gas,1.2934831789068109,6.057919645584908,6.097193862633015,6.125035034176413,6.00485642820132
RASIA,Technology,0.10538609883652875,0.3598463453043303,0.3691717768845614,0.3762568862099023,0.3729895116949724
RASIA,Telecommunications,0.19666939948878148,0.671537948747989,0.688940879960982,0.7021629672354011,0.6960654592068234
RASIA,UK Real Estate,-0.7586304083284676,-3.057720407693399,-3.1058318821569593,-3.1452971459367434,-3.1044366344631706
RASIA,Utilities,1.181740338400459,10.168344394459545,10.015399671163717,9.891459260135283,9.572530633527478
RASIA,FTSE,-1.5263930841709592,-7.215847203955331,-7.259875048441913,-7.290833829551048,-7.14609054378287
LAM,Basic Materials,1.5699651707628592,9.689493739153487,8.90761965893293,8.621779089815501,7.901896397983238
LAM,Consumer Goods,1.384787060586515,8.463230637059603,7.784902955411793,7.5380670022084875,6.911730275475167
LAM,Consumer Services,0.3179306709961946,1.9237209426321042,1.7705472592312534,1.7151181236715436,1.5733540746747305
LAM,Financials,-0.26974177885338674,-0.855017544132803,-0.8291136798509878,-0.8318693981201847,-0.7937229860533642
LAM,Government,0.24533850592303894,1.5342522988713951,1.4020886677512026,1.3550557928021179,1.237304442272373
LAM,Health Care,2.599671193314257,15.965036306465297,14.681337475098339,14.213193592385892,13.029738737197682
LAM,Industrials,1.1885526054947975,7.274600100970642,6.691905892214011,6.4797877013967184,5.941809420726867
LAM,Oil & Gas,1.060064902523807,6.540330744800276,6.012733356791425,5.819870358900918,5.3340286716006755
LAM,Technology,0.06656016296012285,0.24474724430426975,0.23436890612617647,0.2330788493770311,0.22044109605658715
LAM,Telecommunications,0.12421322568878929,0.4567423416870101,0.4373744975433229,0.4349670198118015,0.41138270097033436
LAM,UK Real Estate,-0.32015207210831176,-1.3524196384272864,-1.2728562331279138,-1.2544441683443361,-1.1728647786347635
LAM,Utilities,0.5384738738333346,4.8232474908683205,4.321966002466371,4.121952760321384,3.701674396975717
LAM,FTSE,-1.156270581317356,-7.014079761700295,-6.453370123550655,-6.250428558984993,-5.732485930755528
MEA,Basic Materials,0.963177067928122,5.271591542432628,5.241370177487731,5.243914572257118,5.228585371351431
MEA,Consumer Goods,0.9928409420204928,5.535759070264152,5.4988279136587215,5.499346776414725,5.485174587058534
MEA,Consumer Services,0.22387644329974302,1.2478204768903565,1.239471078591773,1.2397180060903594,1.2367778289557512
MEA,Financials,-0.20943341523021747,-0.7174623789409258,-0.7323711978107321,-0.746785329627625,-0.7528528408738361
MEA,Government,0.1764024110404056,1.1670073911242285,1.150956492109692,1.146968739809006,1.1451871639841118
MEA,Health Care,1.5952653497402425,8.711446001012973,8.662296745127405,8.667501755282634,8.643455269848406
MEA,Industrials,0.799371998802116,4.280058864022923,4.260523965738079,4.265403041507781,4.25311309592032
MEA,Oil & Gas,0.6470671152322895,3.562949253506114,3.541570462222465,3.5427143918309136,3.5322888684871154
MEA,Technology,0.05592594782801448,0.23728081587599859,0.2389724110740885,0.24166476967446765,0.24279156379140246
MEA,Telecommunications,0.10436786916496149,0.4428086444392183,0.4459654650774175,0.4509898900726569,0.45309269039235367
MEA,UK Real Estate,-0.41904188720995905,-2.1569386943287343,-2.149465721989281,-2.1593622726766686,-2.1673651116234494
MEA,Utilities,0.4145195070755176,5.948974467421738,5.7470428239531515,5.648991523678832,5.616629169998813
