model,scenario,region,variable,unit,year,value
GCAM 6.0 NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2095,1114.611276112971
GCAM 6.0 NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,1118.084291073583
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2020,0.0
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2025,10.04520273783362
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2030,95.04612214675568
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2035,167.6494105398381
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2040,279.3730034039314
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2045,631.9915288435174
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2050,1143.362621063892
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2055,1149.326521006609
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2060,1227.509088551207
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2065,1083.176066892538
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2070,1018.315314379874
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2075,1033.719025885737
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2080,1108.781869140989
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2085,1148.980991164373
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2090,1159.391303793584
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2095,1195.008023710265
GCAM 6.0 NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2100,1206.66485808333
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,0.0
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,17.12402907032761
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,106.0746121858894
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,223.9070973350763
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,376.4378848958318
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,645.4723804129276
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2050,1200.847279458761
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2055,1158.329478288187
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2060,1083.84892677304
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2065,1035.885321686769
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2070,1059.822384085408
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2075,1116.104136358221
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2080,1184.507616168144
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2085,1198.355182363304
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2090,1184.219943323215
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2095,1204.038593947722
GCAM 6.0 NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2100,1226.795772856458
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2020,0.0
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2025,14.32466599071267
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2030,123.8759021589269
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2035,267.8443383477847
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2040,423.5784692264219
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2045,705.0381073973508
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2050,1562.361517704467
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2055,1380.280562906819
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2060,1285.213399980999
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2065,1169.600185318234
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2070,1152.543455741894
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2075,1186.204350409035
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2080,1232.550732548752
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2085,1216.894376370991
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2090,1190.058386137784
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2095,1191.649654496679
GCAM 6.0 NGFS,Net Zero 2050,Latin America (R5),Price|Carbon,US$2010/t CO2,2100,1201.04525179258
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,0.0
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,15.04388507538372
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,110.974920668204
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,226.598403264764
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,368.4303357643667
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,620.7708206908537
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,1096.605245848305
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,1155.718940927194
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,1059.909103940088
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2065,1017.428619547956
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,1039.393924787595
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2075,1094.943840076939
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,1161.551149573851
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2085,1177.265462790799
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,1170.277705404274
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2095,1195.4564088865
GCAM 6.0 NGFS,Net Zero 2050,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,1220.752377807422
