model,scenario,region,variable,unit,year,value
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,195.5948207593287
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,238.3697651875256
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,295.8270865969282
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,378.8336228669867
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,417.7796943547853
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,549.4072391308865
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,180.6200337594339
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,187.2982948042972
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2030,92.11013073935632
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2035,129.460540576457
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2040,169.5215105447801
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2045,199.8725284640301
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2050,245.0747831408781
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2055,285.2310495516673
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2060,379.2641346992284
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2070,374.3757652939416
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2080,570.1305372960646
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2090,149.7223707755209
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Asia (R5),Price|Carbon,US$2010/t CO2,2100,163.3381427576245
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,107.831599100594
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,131.054573766249
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,162.405863241934
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,199.528565226291
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2050,247.316840316105
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2055,285.643888021596
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2060,295.291116384017
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2070,380.563248114621
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2080,44.0841287420911
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2090,49.6849010341468
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2100,65.5389749943416
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2030,100.446090629066
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2035,129.006917096324
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2040,164.876963996112
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2045,200.51311705103
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2050,251.031704652272
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2055,277.196148857587
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2060,307.333555111604
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2070,374.179457034228
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2080,45.3754694863095
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2090,49.8574703052806
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Latin America (R5),Price|Carbon,US$2010/t CO2,2100,67.5742197243572
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,108.4717084500736
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,125.5432247016356
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,170.4846990654293
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,198.4964308438435
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,239.9288070604118
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,285.084987759217
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,306.0284335114293
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,375.2883481671365
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,44.97043279550553
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,52.63157494905217
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Low demand,Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,69.53167764258012
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2030,38.79068258006524
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2035,43.41140909938418
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2040,48.15360133804328
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2045,53.46682079670104
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2050,58.86590320123477
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2055,64.58940845696765
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2060,70.50839973682295
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2070,81.92119944678426
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2080,92.61551049081643
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2090,102.5629099578091
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),World,Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2030,49.00497190073617
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2035,53.47477584282392
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2040,57.95869381344926
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,62.40623734640837
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,66.80074764220201
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,71.31509736722522
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,75.81094774959271
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,84.74200789116011
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,93.72931564533528
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,102.6996757331914
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2030,13.92226049512133
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2035,20.29775530423454
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2040,26.77430217197825
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2045,33.69461493594206
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2050,40.64649273512129
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2055,47.75766669077375
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2060,55.07183914519646
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2070,69.4897673848006
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2080,83.62262842403234
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2090,97.68802617819472
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Asia (R5),Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2035,7.975728
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2040,15.951456
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2045,23.927184
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2050,31.902912
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2055,39.87864
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2060,47.854368
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2070,63.805824
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2080,79.75728
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2090,95.708736
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2030,40.1133479436838
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2035,45.2238368048492
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2040,50.3343256660147
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2045,55.4448145271801
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2050,60.5553033883456
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2055,65.665792249511
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2060,70.7762811106765
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2070,80.9972588330073
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2080,91.2182365553382
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2090,101.439214277669
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Latin America (R5),Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2030,113.7658576038726
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2035,112.8554387784848
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2040,112.1082436665415
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2045,111.4092029675478
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2050,110.9444969138119
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2055,110.5333748267844
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2060,110.4542449194858
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2070,110.0837858114152
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2080,110.2234697438114
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2090,110.7954548637622
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Nationally Determined Contributions (NDCs),Middle East & Africa (R5),Price|Carbon,US$2010/t CO2,2100,111.660192
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2030,256.6715208772638
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2035,278.4830036526197
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2040,318.9896349492393
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2045,372.5491733298135
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2050,460.5993521106546
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2055,538.2080549961937
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2060,822.4975023868653
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2070,982.1291014558489
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2080,598.0237237042725
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2090,322.6827977387742
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,World,Price|Carbon,US$2010/t CO2,2100,379.8532200646278
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2030,251.7164889813783
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2035,292.6659832193278
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2040,328.1896588082188
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2045,376.7604838063611
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2050,466.6077163133697
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2055,543.0707507004886
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2060,797.8346007669455
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2070,1018.896543966136
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2080,798.1276224644291
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2090,403.0597618156187
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Price|Carbon,US$2010/t CO2,2100,412.1718196246102
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2030,247.5801501135361
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2035,264.7785728342526
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2040,313.4838877264892
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2045,368.7718420998605
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2050,453.0200046778309
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2055,533.5848666663147
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2060,907.8318951324894
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2070,975.3601739895382
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2080,866.3824985288876
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2090,371.2052242679711
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Asia (R5),Price|Carbon,US$2010/t CO2,2100,407.3470736828963
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2020,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2025,0.0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,Reforming Economies (R5),Price|Carbon,US$2010/t CO2,2030,257.691060445739
