region,2025,2030,2035,2040,2045
USA,0.08712003208226707,-0.22142513333332964,-0.21922834688928394,-0.26663963803299057,-0.31296999208083176
CHN,-0.4765098907450772,-0.6956765666058256,-0.779389494615264,-0.8743170461242713,-0.9382241043110123
GBR,0.2285491166964279,0.07814233893558051,0.11427221415067057,0.11814307705451671,0.11373111731596539
JPN,-0.13931782455513483,-0.14550052473686648,-0.17203395041370298,-0.19343880584803153,-0.20814352900939984
IND,-0.8396672929887088,-1.3426947870847954,-1.52407322017123,-1.7437196273373672,-1.9151263989090304
CAN,0.13205931713163835,-0.0028807815653700414,0.015782363456414053,0.008671668947879213,-0.002414604249952393
NOR,0.025859633551573554,0.08732701068814523,0.09503148478576096,0.11074302812805047,0.12419325294144425
IDN,-0.7038071042858502,-1.0872939974505063,-1.2305753736608616,-1.3999833522472624,-1.5275403225569875
CHL,-0.20402255427385177,-0.27085711727525213,-0.3859526187726961,-0.4316075713918851,-0.456232083597824
AUS,0.02521629431227984,0.025583552848632396,0.0303514169343847,0.03407935700239603,0.036607268038763116
SGP,-0.17984751483462244,-0.26908427814830155,-0.28492883368423655,-0.3053235943770095,-0.3091705254915369
TUR,-0.41322923165085607,-0.8510965366808911,-0.9491283182300971,-1.0942589673390142,-1.2124384707256277
KOR,-0.17474489440696692,-0.1746902661411651,-0.17919418281657162,-0.17495384990122392,-0.1540676147554433
KAZ,-0.27096933246986576,-0.416837975538265,-0.42119548178099503,-0.4991776575924114,-0.5213602365498985
