scenario,region,2025,2030,2035,2040,2045
Fragmented World,TUR,0.0,-0.029245991370048123,-0.47861540721493273,-0.5553343687368818,-0.7171297949131202
Fragmented World,RASIA,0.0,-0.06284304436884526,-0.3130447036242758,-0.29683413113926244,-0.3505265472421882
Fragmented World,LAM,0.0,-0.16143212582252944,-0.1658913429068236,-0.02676578748436977,-0.03198683396250082
Fragmented World,MEA,0.0,-0.01406740340979428,-0.2708587447636733,-0.3176843418423418,-0.41114206194406827
Fragmented World,AFR,0.0,-0.01789860333582553,-0.40325850416619047,-0.4776627508924784,-0.620295162162686
Fragmented World,ROW,0.0,-0.03864233326812729,-0.2109120381392991,-0.20426201903720542,-0.2452398019254947
Low demand,EU27,0.0,-0.5528206450263358,-0.5245014226818264,-0.5238759628409123,-0.42625291172455304
Low demand,CHN,0.0,-2.4891385729596003,-2.606628219824328,-2.5350847807298234,-2.2515737205881283
Low demand,USA,0.0,-0.4116709052264377,-0.38931891360606236,-0.3900385381218174,-0.31236361382947514
Low demand,GBR,0.0,-0.3475289887055694,-0.33278468419761204,-0.33304932390190023,-0.27281024801715714
Low demand,CHE,0.0,-0.2537180123557332,-0.24296679871757548,-0.24245568996534597,-0.1997317664479538
Low demand,RUS,0.0,-1.7134347715302034,-1.5243476012765083,-1.326739331383891,-1.176018726108548
Low demand,IND,0.0,-2.2707527758621557,-2.368010647364626,-2.309056247240479,-2.0493343972169056
Low demand,TUR,0.0,-1.6572559255306023,-1.5734677415748104,-1.6470357751722218,-1.4609234252745948
Low demand,RASIA,0.0,-1.5458465659591305,-1.6031269218407893,-1.565759146210926,-1.384434658891178
Low demand,LAM,0.0,-1.1906084586108452,-1.194973140712511,-1.1346450213610075,-0.9807261146126747
Low demand,MEA,0.0,-0.9298491376308007,-0.8867952727890125,-0.9368129085361162,-0.8318191654351783
Low demand,AFR,0.0,-1.342442096957087,-1.2742641832831019,-1.3549924418671397,-1.2052953841663665
Low demand,ROW,0.0,-1.1768528162288148,-1.1670309660518827,-1.163525444477762,-1.010020656841546
Nationally Determined Contributions (NDCs),EU27,0.0,-0.2967306399660978,-0.29251213001436593,-0.2763448108912582,-0.2601394578874519
Nationally Determined Contributions (NDCs),CHN,0.0,-0.5679778300093925,-0.7373870040890197,-0.8347103335755741,-0.9262537764531602
Nationally Determined Contributions (NDCs),USA,0.0,-0.22662036637861888,-0.22195524985723536,-0.20732559488846683,-0.1923551986687675
Nationally Determined Contributions (NDCs),GBR,0.0,-0.1858189341300574,-0.18374550941990883,-0.17364179789597683,-0.16376735760093128
Nationally Determined Contributions (NDCs),CHE,0.0,-0.13409335092413982,-0.13265440831436953,-0.12593744015500316,-0.11932175328259581
Nationally Determined Contributions (NDCs),RUS,0.0,-0.03635140732619015,-0.2192975405617621,-0.38085386092104573,-0.5329795554226024
Nationally Determined Contributions (NDCs),IND,0.0,-0.5756509723205105,-0.7166963805491557,-0.7959760709639642,-0.8712119848157405
Nationally Determined Contributions (NDCs),TUR,0.0,-1.5616827924723469,-1.3836612544487,-1.2513384852501375,-1.1371804125182592
Nationally Determined Contributions (NDCs),RASIA,0.0,-0.4279808435680002,-0.5154687795038984,-0.5610759078483369,-0.6047928296469411
Nationally Determined Contributions (NDCs),LAM,0.0,-0.5609442697965087,-0.5448993399529976,-0.49517957285777764,-0.44604150490468286
Nationally Determined Contributions (NDCs),MEA,0.0,-0.9247901263186481,-0.8135188578904743,-0.7306359853528702,-0.6587101116218648
Nationally Determined Contributions (NDCs),AFR,0.0,-1.4084744011407362,-1.2298213131566225,-1.0984871912356209,-0.9843163808361431
Nationally Determined Contributions (NDCs),ROW,0.0,-0.5789178097627521,-0.5909768630469048,-0.5738934332664436,-0.5643223686377474
Net Zero 2050,EU27,0.0,-1.353360064798261,-1.1347793839594853,-0.9586031084220233,-0.8084167553902952
Net Zero 2050,CHN,0.0,-6.516900307971851,-5.255432339914851,-4.724661761577434,-4.456658467946287
Net Zero 2050,USA,0.0,-1.005714114340634,-0.8436904980842507,-0.7106366378525156,-0.5906465894305422
Net Zero 2050,GBR,0.0,-0.8564762625728919,-0.7149382018498757,-0.6078923433989036,-0.5179539089849494
Net Zero 2050,CHE,0.0,-0.625909265062646,-0.5212272325866673,-0.44350195014603055,-0.3790802307784288
Net Zero 2050,RUS,0.0,-3.969295754670432,-3.5276613353421036,-2.8556531897662887,-2.3311566433965365
Net Zero 2050,IND,0.0,-5.9292515696563095,-4.787721301408919,-4.2945831102067995,-4.047027808078161
Net Zero 2050,TUR,0.0,-4.133311381549669,-3.3268218152436484,-2.8622743943648095,-2.6678622267856484
Net Zero 2050,RASIA,0.0,-4.023250366991202,-3.2520704896340833,-2.908887100178785,-2.723429236651084
Net Zero 2050,LAM,0.0,-3.1655688429178244,-2.3253822386060876,-2.107975887981061,-1.7172936564893118
Net Zero 2050,MEA,0.0,-2.3296420823544417,-1.8644619273797174,-1.6103191411286233,-1.5148238357758719
Net Zero 2050,AFR,0.0,-3.3581788566895163,-2.6825803113536897,-2.3133470076508704,-2.1830561886200988
Net Zero 2050,ROW,0.0,-2.97647662745551,-2.445240663220224,-2.138079534529088,-1.9263156932277827
