scenario,region,2025,2030,2035,2040,2045
Fragmented World,IND,-0.005360614736396283,-0.1512558644234448,-0.7208658445831897,-0.7484658518139864,-0.9177723819749805
Fragmented World,CAN,-0.0017450763978145757,-0.01150684066520934,-0.05467168334919213,-0.07212083979926619,-0.09559066874718089
Fragmented World,NOR,-0.001513215799442145,-0.0084450675940746,-0.03292020170153113,-0.0488401554204654,-0.06734937795982546
Fragmented World,IDN,-0.004938592420430941,-0.10245129041646303,-0.4679781595332037,-0.5001391285517593,-0.6203273551887801
Fragmented World,RUS,-0.004855831641350399,-0.20181249887658317,-1.0677276691166322,-1.108291682388866,-1.388626617753624
Fragmented World,CHL,-0.005445188564574478,-0.2542105679912992,-0.31919408881969163,-0.18081692295289142,-0.2485840597524431
Fragmented World,AUS,-0.0010023213559312639,-0.006021250190955198,-0.03372969044705986,-0.04444208287489819,-0.05833514609806843
Fragmented World,SGP,-0.0010509714672657993,-0.016417308374931106,-0.07880428442184934,-0.08773285280460022,-0.11080315087652795
Fragmented World,TUR,-0.005878725874100599,-0.08108527578596064,-0.9837247405419997,-1.1926491561628616,-1.5623138756510695
Fragmented World,KOR,-0.0032135411337242442,-0.07362131567730078,-0.3406694455330511,-0.3605184962806898,-0.4474071699289362
Fragmented World,KAZ,-0.0056899439573408475,-0.18711427657129215,-0.9757934763432763,-1.0263882171654586,-1.2920612366809425
Fragmented World,MEA,-0.0069895973888482125,-0.05818581748910955,-0.630474831682303,-0.7997752731183129,-1.0610851171780833
Fragmented World,AFR,-0.0076850103664758114,-0.06893261969631843,-0.9044987012052512,-1.1364875927587899,-1.5036711683573207
Fragmented World,LAM,-0.006050528731497376,-0.3555252872884867,-0.4118802917414191,-0.19279435111219487,-0.267052476505948
Fragmented World,ROW,-0.00674743783632366,-0.14305494329951693,-0.7081788800828693,-0.7615052766749032,-0.9541072594507707
Low demand,EU27,-0.0019309770651184696,-0.4512959923039825,-0.44046634346850194,-0.44953091721488425,-0.3743930202077572
Low demand,USA,-0.0035742536567561567,-0.6669239962639594,-0.6533807427845838,-0.6731486831481924,-0.5544305963417495
Low demand,CHN,-0.000869895229850664,-0.6638198591099259,-0.7001508862695567,-0.6857348641420452,-0.6116887608467685
Low demand,GBR,-0.0010889952701738557,-0.17445405200805808,-0.17332414292031237,-0.1791067638106834,-0.150297433633724
Low demand,JPN,-0.00534098335579159,-1.482950183918595,-1.4435902403025307,-1.4742278698807565,-1.2160513752983124
Low demand,IND,-0.005496830049723014,-3.1794055798731784,-3.3477875346000774,-3.2944854520726734,-2.9414595493095153
Low demand,CAN,-0.0017894194703904636,-0.3923008711445191,-0.3838741346288903,-0.3935341974148329,-0.3244952766875663
Low demand,NOR,-0.0015516672036910803,-0.14030811647095157,-0.14407777927166274,-0.1518410458010557,-0.13083479393133376
Low demand,IDN,-0.005064083981944323,-1.9927822347268087,-2.1158122324925652,-2.0878788458783597,-1.8708337741155194
Low demand,RUS,-0.004979220219156133,-3.4736189364000545,-3.125378221190401,-2.752902416386986,-2.4576409989903243
Low demand,CHL,-0.005583552931894273,-1.8269797005519042,-1.8699888371768294,-1.8124271267095065,-1.5863385952399542
Low demand,AUS,-0.0010277907329087324,-0.25741426823306945,-0.25076798078774315,-0.2567601492200461,-0.21072726381031795
Low demand,SGP,-0.0010776770625661068,-0.38931274641210795,-0.39778881303658925,-0.3986354678087337,-0.347517057038942
Low demand,TUR,-0.006028106593715769,-3.188006062946467,-3.0654429314427607,-3.2335061624775134,-2.8879511369801625
Low demand,KOR,-0.003295198468553133,-1.5322576532753,-1.5972594838755028,-1.5800460212134777,-1.4023764055986825
Low demand,KAZ,-0.005834527654747493,-3.1460331192430817,-2.8461670938851698,-2.5226094557748837,-2.255885940807649
Low demand,MEA,-0.0071672057873562,-1.908551909815078,-1.8688531500879006,-2.0056804116281466,-1.804966780175215
Low demand,AFR,-0.007880289480246333,-2.73770244400827,-2.652286828711174,-2.8540767177856794,-2.5653040391771387
Low demand,LAM,-0.006204275028793748,-2.4602020973458583,-2.508511108831439,-2.4173409458562682,-2.1121522692170895
Low demand,ROW,-0.0069188928660588005,-3.5228654353071076,-3.5394190942655994,-3.56428784492035,-3.1196694446830735
Nationally Determined Contributions (NDCs),EU27,-0.0018975366959566944,-0.2443012503925764,-0.25549322839094607,-0.26090985344622974,-0.2616114593953754
Nationally Determined Contributions (NDCs),USA,-0.0035123552717784886,-0.3750432964471535,-0.3935810852691935,-0.40329398019836715,-0.4037261534314812
Nationally Determined Contributions (NDCs),CHN,-0.0008548305156478111,-0.15514580131250627,-0.20628281462385017,-0.24000895177009188,-0.27012012213116054
Nationally Determined Contributions (NDCs),GBR,-0.001070136214565235,-0.09619913934813776,-0.102841024258413,-0.10773800049619153,-0.10997012642864705
Nationally Determined Contributions (NDCs),JPN,-0.005248489012730293,-0.818611473140211,-0.8442763057514504,-0.8471012758430917,-0.8364925761721739
Nationally Determined Contributions (NDCs),IND,-0.005401636777155068,-0.8277891613430673,-1.0633232713395742,-1.2237646752151086,-1.36551900159652
Nationally Determined Contributions (NDCs),CAN,-0.0017584305742735372,-0.21612301778569823,-0.2257081957357944,-0.22952760642903522,-0.2286827534885846
Nationally Determined Contributions (NDCs),NOR,-0.001524795665419099,-0.07716535141721685,-0.08782548128763462,-0.09850004537964793,-0.10542480459924103
Nationally Determined Contributions (NDCs),IDN,-0.004976384940416837,-0.4881908757358967,-0.6559361074118611,-0.7776834838045578,-0.883055845657331
Nationally Determined Contributions (NDCs),RUS,-0.004892990835454913,-0.09262252901427932,-0.49843773690818927,-0.8707605111547995,-1.2121798602750757
Nationally Determined Contributions (NDCs),CHL,-0.005486857805551383,-0.862931140436342,-0.885292962835674,-0.8674782735951009,-0.83711136364139
Nationally Determined Contributions (NDCs),AUS,-0.0010099916082322252,-0.14147588514834256,-0.14690885913606824,-0.1481911631755251,-0.1467662963614705
Nationally Determined Contributions (NDCs),SGP,-0.0010590140139673516,-0.15865977010428603,-0.17692952226802466,-0.18802915390132297,-0.196680255045671
Nationally Determined Contributions (NDCs),TUR,-0.005923712754202189,-2.984561949154457,-2.694191762007668,-2.501667990492397,-2.3289478397424888
Nationally Determined Contributions (NDCs),KOR,-0.0032381327191766777,-0.4746328003038323,-0.5745822274547955,-0.6417281200803606,-0.6996175179862391
Nationally Determined Contributions (NDCs),KAZ,-0.0057334861860610835,-0.11555687569727224,-0.48681575522590004,-0.8298663462901142,-1.1424307406362952
Nationally Determined Contributions (NDCs),MEA,-0.007043085200055026,-1.8863983174869086,-1.7175134974628339,-1.6187946794097092,-1.5248976809446162
Nationally Determined Contributions (NDCs),AFR,-0.007743819817254806,-2.8567640812266015,-2.558531226840806,-2.3696990723900524,-2.196442341633337
Nationally Determined Contributions (NDCs),LAM,-0.006096830330929708,-1.1745689623127422,-1.1870506463399046,-1.1427281547561832,-1.0847329239397387
