region,2025,2030,2035,2040,2045
USA,0.00037001768045587534,0.009462383449309462,0.0355005099267934,0.05636898037072221,0.07395980221200638
CHN,-0.001973688703504127,-0.2078857048297288,-0.25147063224113186,-0.2939175442403392,-0.34179980527477294
GBR,0.0009706976915526706,0.8424892776809473,1.3372443445888431,1.5129487521449556,1.729137929088824
JPN,-0.0005770499665626921,-0.001799427825822905,-0.008997738872950672,-0.0181253087239181,-0.028166090574799484
IND,-0.0034778750306366513,-0.20617272989657473,-0.25461455201361866,-0.31244092912030735,-0.37793389727830085
CAN,0.0005608845754498042,0.007869638571100956,0.041121897392148846,0.05829706332077208,0.07739542416600456
NOR,0.00010983147498334961,3.377733829428146,3.7512648516914977,4.2024289510277715,4.839732550529825
IDN,-0.0029151464810162134,-0.12041354844128517,-0.1565261833345939,-0.1978931676201607,-0.24509198765204637
CHL,-0.000845054884381786,-0.1568830217947834,-0.15362095144517618,0.011148104453027928,0.04564062253822143
AUS,0.00010709907363569135,0.008346064335547326,0.032155056538517954,0.03406513345781747,0.04516778256385063
SGP,-0.0007449226454195115,-0.027333436734550836,-0.04706403598294254,-0.060040912465534856,-0.0743725905585443
TUR,-0.0017115822405946773,-0.060503012593406735,-0.0912666941455568,-0.12617999226910337,-0.16397153538671388
KOR,-0.0007237877550595522,-0.06243632010878027,-0.0856823622030435,-0.09981366628902968,-0.11566280370758847
KAZ,-0.0011223462951746768,0.22238994450505487,0.018213695684640575,-0.2374689329312592,-0.2591133046835761
