scenario,region,2025,2030,2035,2040,2045
Fragmented World,TUR,0.0,-1.533240535244293,-24.85371567846194,-29.513369461875577,-38.62769358746603
Fragmented World,KOR,0.0,-2.2226032010358137,-12.160820405586957,-13.531302817557696,-17.378611827605308
Fragmented World,KAZ,0.0,-4.9742227471641245,-31.93427266563974,-35.2948814358574,-44.74737992955575
Fragmented World,MEA,0.0,-0.690200653803887,-13.62290614185327,-16.371086137410778,-21.467896545059848
Fragmented World,AFR,0.0,-0.8461034252187205,-19.34828377647747,-24.263155571155757,-31.748916845961407
Fragmented World,LAM,0.0,-8.010565645471972,-9.407298659137494,-1.9028132557486512,-1.9987313486338683
Fragmented World,ROW,0.0,-2.950944208969548,-17.144358065061535,-17.998074577501075,-23.781575171216417
Low demand,EU27,0.0,-33.81826179117402,-49.42608926214622,-66.65196371085781,-78.52228668269187
Low demand,USA,0.0,-29.210283143432026,-37.59775208019558,-51.88161181823757,-59.17469573732974
Low demand,CHN,0.0,-163.69406246477513,-232.87491537410853,-305.7114368446381,-361.130638095318
Low demand,GBR,0.0,-19.013605624484917,-27.5098299216559,-37.30295131993064,-43.68975416501854
Low demand,JPN,0.0,-46.35863147934679,-65.65154243259181,-89.35507371578429,-104.11238725959267
Low demand,IND,0.0,-153.73538676779896,-213.1193823476929,-279.6928743245108,-329.42881058500967
Low demand,CAN,0.0,-30.07396458146198,-41.94381385388894,-57.28309422383062,-66.45704150686927
Low demand,NOR,0.0,-6.757551530420377,-16.588048816152046,-21.526288561519188,-27.288770110012376
Low demand,IDN,0.0,-95.3091510939345,-134.7440751509365,-176.9237459902486,-208.79297245849116
Low demand,RUS,0.0,-154.83219027639373,-188.62911091999473,-234.42281274913793,-287.4220166268152
Low demand,CHL,0.0,-52.26490269970327,-72.74536719994548,-94.07374595261949,-113.57790561758152
Low demand,AUS,0.0,-36.003703118576645,-52.27531292117028,-71.24751204888749,-83.13802166059878
Low demand,SGP,0.0,-61.41909814079776,-87.27935392302496,-117.25696687623396,-137.6142781900765
Low demand,TUR,0.0,-110.28362378154958,-131.26422682087463,-176.27705502074778,-206.1962544127053
Low demand,KOR,0.0,-77.42440061645826,-113.38795132858736,-150.21984643531312,-177.98202830738202
Low demand,KAZ,0.0,-132.79214339403242,-168.45930554380521,-209.41587713705013,-256.66303037630246
Low demand,MEA,0.0,-60.39922146341844,-71.84937927235097,-97.10146973542724,-113.14790683749342
Low demand,AFR,0.0,-82.96026133985453,-101.15669526064417,-136.27115249228072,-159.5138112054458
Low demand,LAM,0.0,-74.30599320640295,-98.56975264982952,-127.01948274263572,-153.52437852488487
Low demand,ROW,0.0,-119.38438728890176,-155.55124728382614,-207.56274269469802,-242.37865820176967
Nationally Determined Contributions (NDCs),EU27,0.0,-15.053154024781325,-20.01706838226212,-21.910032236468982,-23.829802563012734
Nationally Determined Contributions (NDCs),USA,0.0,-13.935701482504681,-15.741789579507776,-17.11916733886486,-18.497263372394524
Nationally Determined Contributions (NDCs),CHN,0.0,-28.371252822223294,-40.086278605136386,-51.59775264233562,-63.87186404667344
Nationally Determined Contributions (NDCs),GBR,0.0,-8.73039296354413,-11.319779815271962,-12.357724818131453,-13.41047005607668
Nationally Determined Contributions (NDCs),JPN,0.0,-21.53089288635444,-27.17957100709511,-29.636803655570496,-32.1252108802332
Nationally Determined Contributions (NDCs),IND,0.0,-30.109918734627115,-40.14752254705297,-50.35064658815486,-61.25237493523312
Nationally Determined Contributions (NDCs),CAN,0.0,-13.979374265745129,-17.356235592905204,-18.934181348176292,-20.52229282681202
Nationally Determined Contributions (NDCs),NOR,0.0,-2.788810844752408,-7.027640819684128,-7.713095715219723,-8.411127142508754
Nationally Determined Contributions (NDCs),IDN,0.0,-17.19587565218698,-23.853771368628284,-30.450638176263002,-37.48949415071199
Nationally Determined Contributions (NDCs),RUS,0.0,-2.0280255106940186,-13.351177027208783,-24.679044038263676,-36.024980722702445
Nationally Determined Contributions (NDCs),CHL,0.0,-20.324934342169204,-25.133431156641567,-28.098365209071005,-31.09683342341168
Nationally Determined Contributions (NDCs),AUS,0.0,-16.669781468550813,-21.698324094667633,-23.682707076153605,-25.684881488718087
Nationally Determined Contributions (NDCs),SGP,0.0,-21.545318281789147,-25.763643551255008,-29.514320456145363,-33.463376075524046
Nationally Determined Contributions (NDCs),TUR,0.0,-91.42760225722775,-92.53468621992978,-93.77896174837056,-95.12560408261905
Nationally Determined Contributions (NDCs),KOR,0.0,-19.358499213475387,-25.29355313269947,-30.640113138320746,-36.30902128956808
Nationally Determined Contributions (NDCs),KAZ,0.0,-2.546941131381432,-12.203904297539031,-22.348458219040886,-32.51823966474474
Nationally Determined Contributions (NDCs),MEA,0.0,-54.28826586934387,-54.56962307038261,-54.9328859582662,-55.35493001106666
Nationally Determined Contributions (NDCs),AFR,0.0,-79.01144493443248,-82.67585212252936,-82.76302407883651,-82.91873272407697
Nationally Determined Contributions (NDCs),LAM,0.0,-29.375548199251718,-34.366396124719884,-38.31293515528861,-42.28625250988682
Nationally Determined Contributions (NDCs),ROW,0.0,-46.8358758661301,-52.773544347063535,-58.61592703997528,-65.09308454933698
Net Zero 2050,EU27,0.0,-86.04150913198076,-115.2873563179071,-130.30362875614225,-149.56271325850852
Net Zero 2050,USA,0.0,-74.1054738705176,-87.55571077510575,-98.756071355323,-113.58107221179598
Net Zero 2050,CHN,0.0,-438.73012114782347,-482.0974426793908,-567.7240047315297,-667.4177711767043
Net Zero 2050,GBR,0.0,-48.548796726844465,-63.918336736134485,-72.47194234286306,-83.32319731571594
Net Zero 2050,JPN,0.0,-118.17086547011635,-152.79159276351993,-172.8881472531423,-198.75300313353617
Net Zero 2050,IND,0.0,-411.4215566691022,-440.6890741623734,-518.378806615041,-609.1626556415204
