scenario,region,2025,2030,2035,2040,2045
Below 2?C,USA,0.08718837865741152,-0.11888746405598,-0.07364921824660467,-0.0717342794220086,-0.06295470044098096
Below 2?C,CHN,-0.4768837177315546,-0.585937144106173,-0.7220254515106111,-0.7452428227864387,-0.8726876351255276
Below 2?C,GBR,0.22872841586569162,0.14119875482454997,0.19928918328334433,0.22631017211748977,0.2449613380429789
Below 2?C,JPN,-0.1394271208436853,-0.1533556604626106,-0.17976884196936174,-0.1995068272368382,-0.21022551830106018
Below 2?C,IND,-0.8403260207504574,-1.2000268842999244,-1.3715039386764276,-1.4592432435284872,-1.6123497096865047
Below 2?C,CAN,0.13216291904529912,0.04856397107546541,0.08654537766576735,0.10055526891251171,0.11165151781295733
Below 2?C,NOR,0.025879920704200646,0.0699356967833064,0.06929297499589417,0.07497005625850474,0.07655862831945565
Below 2?C,IDN,-0.7043592483104897,-0.9593468018361997,-1.119328608041854,-1.1822426460254725,-1.3258667382227842
Below 2?C,CHL,-0.2041826120987132,-0.2552333470812943,-0.26943115390785427,-0.45371704132007534,-0.4231889138514099
Below 2?C,AUS,0.025236076758554018,0.027240249654909458,0.032090107462985,0.0356375558631676,0.03758261886708185
Below 2?C,SGP,-0.1799886070885333,-0.16789496615202992,-0.2617513131196326,-0.23750976281531003,-0.3430912272148123
Below 2?C,TUR,-0.4135534142993019,-0.7217526032558073,-0.7847924808476583,-0.8810166464762976,-0.8692020226142503
Below 2?C,KOR,-0.17488198360185492,-0.08931575340071785,-0.19382180452530962,-0.16428208945828401,-0.27025633298050605
Below 2?C,KAZ,-0.2711819107414871,-0.3162040726464718,-0.4239720204400143,-0.4627445392547212,-0.44864817574127935
Current Policies,USA,0.08718620283954916,0.09886912989923886,0.11094587805411624,0.12511675680876622,0.13824292376520628
Current Policies,CHN,-0.47687181692404507,-0.5235543012596113,-0.6226059666771648,-0.7191497984193755,-0.8095736787724297
Current Policies,GBR,0.22872270786445803,0.2606548416098105,0.30126617978373793,0.34485889432192346,0.3856658601418179
Current Policies,JPN,-0.13942364138891458,-0.15907925275244367,-0.18516094977235556,-0.2126869320889022,-0.23850809855853025
Current Policies,IND,-0.8403050501074131,-0.9584495260095898,-1.1223009426843507,-1.292645093826735,-1.452674117450449
Current Policies,CAN,0.13215962087133992,0.15051697942261927,0.17333204155030177,0.1980529000039105,0.22116739346224706
Current Policies,NOR,0.02587927486131874,0.029645136973480174,0.035303618943280435,0.041000233182406594,0.04637628085962967
Current Policies,IDN,-0.704341670767957,-0.7945740972187736,-0.9344008145585759,-1.077038329194823,-1.2109154727979963
Current Policies,CHL,-0.20417751664698583,-0.1251107364143084,-0.20725244008124796,-0.2537129442729901,-0.29768178497428355
Current Policies,AUS,0.025235446983033098,0.0287916158981792,0.03350217317634596,0.03847700969213823,0.04314332879331222
Current Policies,SGP,-0.17998411540704548,-0.17728511861699117,-0.2217410346626637,-0.2587410885710483,-0.29316047089238895
Current Policies,TUR,-0.41354309392266575,-0.4725540500067846,-0.5555611008211154,-0.6412338736041117,-0.7218193190579852
Current Policies,KOR,-0.17487761935802323,-0.1636481455668308,-0.20858328325886458,-0.24392430990336714,-0.2766496932051935
Current Policies,KAZ,-0.2711751432977692,-0.27303118054887354,-0.33875426326523145,-0.39476089979785833,-0.44746164037690866
Delayed transition,USA,0.08704253710393,0.09899629313824701,-0.10280403812479438,-0.06017657803159884,-0.0504001764389492
Delayed transition,CHN,-0.47608602584537363,-0.5242498306307348,-0.7842521004944975,-0.8149450617334724,-0.7752563936224396
Delayed transition,GBR,0.22834581777166824,0.2609884393514199,0.18488426234041788,0.24234342994640196,0.2679906650892887
Delayed transition,JPN,-0.13919389861596984,-0.15928260559103324,-0.18020689892665293,-0.207158642915109,-0.2227925559120561
Delayed transition,IND,-0.8389203924524571,-0.9596751317642421,-1.4678696705586765,-1.5466542673966892,-1.5477182542241308
