region,2025,2030,2035,2040,2045
CHN,-0.12050400233001045,-0.27056622471719743,-0.4625669694547032,-0.6345390312853003,-0.778773525552964
USA,-0.12115115199500227,-0.40227506941311086,-0.6399512625144471,-0.8784343229298716,-1.2084671119275816
GBR,-0.06976032037257351,-0.23163492264040136,-0.36849179195326465,-0.5058132653693664,-0.6958501962182284
CHE,-0.04811056577418865,-0.1597482225106217,-0.2541322703125964,-0.3488367347374942,-0.47989668704705424
IND,-0.14105143147432575,-0.4683527432697771,-0.7450696106892027,-1.0227258813894713,-1.406969832478863
TUR,-0.14105143147432575,-0.4683527432697771,-0.7450696106892027,-1.0227258813894713,-1.406969832478863
