region,2025,2030,2035,2040,2045
CHN,0.0,-0.005575446813143655,-0.004879953658449505,-0.0068387074686338135,-0.006443483503692354
USA,0.0,-0.02102049653265368,-0.030756421296783146,-0.036537666090546386,-0.042530926949816625
GBR,0.0,-0.012103859916816827,-0.0177099248983282,-0.02103883661170451,-0.024489829777963
CHE,0.0,-0.00834748959780471,-0.012213741309191867,-0.0145095424908307,-0.016889537777905528
IND,0.0,-0.024473321775381987,-0.035808468838312506,-0.04253934048448091,-0.049517053939768456
TUR,0.0,-0.024473321775381987,-0.035808468838312506,-0.04253934048448091,-0.049517053939768456
