scenario,region,2025,2030,2035,2040,2045
Below 2?C,USA,0.08718837865741152,-0.3138984682973972,-0.2246255935142871,-0.2950986473223321,-0.4593716462938406
Below 2?C,CHN,-0.4768837177315546,-0.6722933083677191,-0.7648625527986864,-0.8362654771868027,-0.9704885338925909
Below 2?C,GBR,0.22872841586569162,0.028909024945466925,0.11235513326458861,0.09769422742398229,0.016699594853336303
Below 2?C,JPN,-0.1394271208436853,-0.1442035194693309,-0.1726833081120338,-0.18902402296714751,-0.19162111290002304
Below 2?C,IND,-0.8403260207504574,-1.4715341700100586,-1.5366388689713537,-1.7554245626409184,-2.0184079228020004
Below 2?C,CAN,0.13216291904529912,-0.045421476817058874,0.01378239536166787,-0.0070950672416148115,-0.0794014145746122
Below 2?C,NOR,0.025879920704200646,0.10478423364233232,0.09627250776033588,0.11488534943924913,0.1473984796541729
Below 2?C,IDN,-0.7043592483104897,-1.150767306962576,-1.2315638349976281,-1.3896829581318275,-1.5985888110847823
Below 2?C,CHL,-0.2041826120987132,-0.3312926852858106,-0.33915328229127506,-0.47201469159027976,-0.5094301895000531
Below 2?C,AUS,0.025236076758554018,0.025128217117998876,0.030454984265140008,0.03321844718554747,0.03328929454376587
Below 2?C,SGP,-0.1799886070885333,-0.18566195694332815,-0.25928322293407746,-0.2525314557698763,-0.32669830289348456
Below 2?C,TUR,-0.4135534142993019,-0.9703402986200985,-0.9588474821023282,-1.115673876993095,-1.346155747166583
Below 2?C,KOR,-0.17488198360185492,-0.035321817035282754,-0.14395348511011832,-0.09978832564007867,-0.13438894635282658
Below 2?C,KAZ,-0.2711819107414871,-0.3605734649106228,-0.43711088270947246,-0.48593939995547214,-0.5127006157548324
Current Policies,USA,0.08718620283954916,0.09886868721480095,0.1109175101485362,0.1250386757442984,0.13809220712600037
Current Policies,CHN,-0.47687181692404507,-0.5242082890122391,-0.6230842868860813,-0.7196920411310264,-0.810191666925931
Current Policies,GBR,0.22872270786445803,0.26065458670667757,0.3012498451955069,0.344813934286607,0.38557907565101146
Current Policies,JPN,-0.13942364138891458,-0.1590792319766399,-0.18515961842660625,-0.21268326763461348,-0.23850102521445188
Current Policies,IND,-0.8403050501074131,-0.9596767684605199,-1.1232142810150527,-1.2937062730775097,-1.4539181892024375
Current Policies,CAN,0.13215962087133992,0.15051676607109407,0.17331836965356914,0.19801526887717222,0.22109475565959755
Current Policies,NOR,0.02587927486131874,0.029645216081349044,0.0353086882982487,0.041014186296814685,0.04640321397746666
Current Policies,IDN,-0.704341670767957,-0.7955533793933501,-0.9351259865924881,-1.0778750433901305,-1.2118887332290118
Current Policies,CHL,-0.20417751664698583,-0.13722342220260747,-0.21366965059843226,-0.25979035077029944,-0.30341399829184473
Current Policies,AUS,0.025235446983033098,0.0287916111037628,0.033501865942711616,0.038476164048840474,0.04314169648314064
Current Policies,SGP,-0.17998411540704548,-0.17772674435076222,-0.22205820254809183,-0.2590910914084626,-0.2935465265779284
Current Policies,TUR,-0.41354309392266575,-0.4726608958726469,-0.5557384517083093,-0.6415259314971011,-0.7222547698380961
