scenario,region,2025,2030,2035,2040,2045
Low demand,IDN,-0.8791911808965741,-2.489120634146877,-2.7009190426932874,-2.7520510795722632,-2.6119665165940433
Low demand,RUS,-0.587043167024336,-2.4191221180559794,-2.325937163637747,-2.187573181794298,-2.053110779299216
Low demand,CHL,-0.6582931567832409,-1.678615437996476,-1.7908786166668362,-1.8157821854451819,-1.717504475812175
Low demand,AUS,-0.556972680387009,-1.2389552316788248,-1.300470237114249,-1.3596631676796627,-1.2663635159527529
Low demand,SGP,-0.6476081157093233,-1.744870738352676,-1.8557574774863659,-1.9107282275938233,-1.7949797394575557
Low demand,TUR,-0.7507596839353634,-2.5564368265053035,-2.595208458723465,-2.7452011230541666,-2.5795268614280005
Low demand,KOR,-0.6453528263646597,-2.022734501061095,-2.165697690819366,-2.204029810017163,-2.0709388034450433
Low demand,KAZ,-0.6878827289776956,-2.3725337228618693,-2.3174388228503524,-2.211757485156595,-2.0938260246527047
Low demand,MEA,-0.8450036348940204,-1.9364127067667922,-2.0330636351019202,-2.17038810439421,-2.088986055935621
Low demand,AFR,-0.9290752145797607,-2.4487032792023826,-2.5340866943234333,-2.7107485935139444,-2.5872028799058233
Low demand,LAM,-0.7314754322335143,-2.080285444824988,-2.20528817154103,-2.219355597228634,-2.083169409131847
Low demand,ROW,-0.8157278854160843,-2.7095426460612,-2.8302835480401813,-2.9092412970770516,-2.7052301628879376
Nationally Determined Contributions (NDCs),EU27,-0.5670739047466009,-0.9452913026490539,-1.05337714770738,-1.140944015765095,-1.190808348467939
Nationally Determined Contributions (NDCs),USA,-0.5286387893938469,-0.8327341586464118,-0.9321251088780944,-1.0135599833223996,-1.0595001043404164
Nationally Determined Contributions (NDCs),CHN,-0.7772978013611093,-1.4669073992250723,-1.7900613701039583,-2.0288672066798554,-2.210333469148754
Nationally Determined Contributions (NDCs),GBR,-0.46624391818619415,-0.7015799984592711,-0.791047749587018,-0.8663956699009209,-0.9107343617996297
Nationally Determined Contributions (NDCs),JPN,-0.6285373423680989,-1.1191919711643794,-1.2363471146231955,-1.32732652428502,-1.3763208494275294
Nationally Determined Contributions (NDCs),IND,-0.9375134981742134,-1.6587052137577016,-1.9849895089652885,-2.2348487876377097,-2.4185611642172957
Nationally Determined Contributions (NDCs),CAN,-0.5088127337386812,-0.8357662485465733,-0.931797382664307,-1.008917745953785,-1.0518528647994665
Nationally Determined Contributions (NDCs),NOR,-0.5556653001492551,-0.7449905382285874,-0.8534376794932756,-0.9488617542290215,-1.007401181805093
Nationally Determined Contributions (NDCs),IDN,-0.8775754804780038,-1.3506020858977585,-1.619767074407593,-1.8344623809213245,-1.9878588882425356
Nationally Determined Contributions (NDCs),RUS,-0.5859643505947708,-0.7081144676119631,-1.0082786622942987,-1.2779402987737531,-1.4992708126650063
Nationally Determined Contributions (NDCs),CHL,-0.6570834033734397,-1.173592460050574,-1.29383408727509,-1.3785614970110676,-1.4201427809736156
Nationally Determined Contributions (NDCs),AUS,-0.5559491248596254,-0.9530451189368322,-1.0578060110677194,-1.1399760831931787,-1.1847292898809807
Nationally Determined Contributions (NDCs),SGP,-0.6464179983305818,-1.1344258169115635,-1.2882768175443107,-1.408679176886842,-1.4865698896273194
Nationally Determined Contributions (NDCs),TUR,-0.7493800036542861,-2.422752682371545,-2.3937650064300127,-2.3988650203642874,-2.3723759681673062
Nationally Determined Contributions (NDCs),KOR,-0.6441668535588138,-1.1217550070375502,-1.311687002767087,-1.4592505954852695,-1.5629807621274299
Nationally Determined Contributions (NDCs),KAZ,-0.6866185984480839,-0.8332631363683513,-1.132855454510478,-1.4022242863000218,-1.6178227366180624
Nationally Determined Contributions (NDCs),MEA,-0.8434507613481331,-1.8958141343043546,-1.9513651307488988,-2.022197929355303,-2.048114247633536
Nationally Determined Contributions (NDCs),AFR,-0.9273678416605406,-2.475775124244402,-2.480580406701561,-2.518314768227159,-2.511800728005087
Nationally Determined Contributions (NDCs),LAM,-0.730131190858358,-1.4119134202826769,-1.5393392291639012,-1.6212220885082875,-1.6552997329952475
Nationally Determined Contributions (NDCs),ROW,-0.8142288122741514,-1.7902821316190691,-1.969550910259653,-2.0930792164160534,-2.1736644571853496
Net Zero 2050,EU27,-0.5680433908447586,-2.0175274750702306,-1.8926759431772064,-1.7694531103483686,-1.6345824956401986
Net Zero 2050,USA,-0.5295425656970315,-1.619477061361075,-1.545602231819852,-1.4624170340527876,-1.3565953315639228
Net Zero 2050,CHN,-0.778626692368508,-7.4706240080175945,-6.329606425800881,-5.867174280482904,-5.617043234517417
Net Zero 2050,GBR,-0.46704102239650697,-1.3053369690561332,-1.2576377354238248,-1.2044594368895876,-1.1340102404053334
Net Zero 2050,JPN,-0.6296119081530845,-2.5250744612821467,-2.339706517925613,-2.1661118826301617,-1.9832977677330603
Net Zero 2050,IND,-0.9391162986129347,-7.069136624148895,-6.074411513210352,-5.665130692714803,-5.44032902470902
Net Zero 2050,CAN,-0.5096826148384748,-1.734398469839365,-1.6333416400847427,-1.5325826038474932,-1.414225111297046
Net Zero 2050,NOR,-0.5566152817640219,-1.1522808957894703,-1.1603778272685783,-1.1495988738474066,-1.110903943593577
Net Zero 2050,IDN,-0.8790758091323221,-4.826050239082775,-4.236989348629586,-4.008619512921674,-3.8784254332854693
Net Zero 2050,RUS,-0.5869661323504866,-4.6872162571800935,-4.337484312390971,-3.7165153894932415,-3.205629543360401
Net Zero 2050,CHL,-0.6582067723374645,-3.161675632060413,-2.6475645992396135,-2.540908504581283,-2.2731219951609183
Net Zero 2050,AUS,-0.5568995917094007,-2.072775404587093,-1.9382315082193853,-1.802673294397393,-1.653752400417288
Net Zero 2050,SGP,-0.6475231334068653,-3.2564210030362797,-2.905818660951634,-2.716673619905335,-2.5657473732048666
Net Zero 2050,TUR,-0.7506611655799171,-5.04302108837697,-4.355316747662667,-3.9568134060585964,-3.7797276426280093
Net Zero 2050,KOR,-0.6452681400122934,-4.021719864485756,-3.5060368487962,-3.277568517713146,-3.1293332852957603
Net Zero 2050,KAZ,-0.6877924616436217,-4.428366369159577,-4.1315232977050425,-3.5891780246514537,-3.1360131424909343
Net Zero 2050,MEA,-0.8448927493866639,-3.3430765257737263,-3.0111742047961654,-2.8349402824236014,-2.7623827342856324
Net Zero 2050,AFR,-0.9289532967887753,-4.4712307594750245,-3.9424562752017605,-3.65898662734183,-3.554056984874855
Net Zero 2050,LAM,-0.7313794444518377,-4.092073667262887,-3.3523595160954516,-3.1993120251984077,-2.820234835287571
Net Zero 2050,ROW,-0.8156208416156743,-5.374211829945564,-4.718116591600636,-4.339978306927732,-4.049727226533373
