code,year,value
MOZ,2000,2.832
MMR,2023,2.977
MMR,2022,3.063
MMR,2021,4.34
MMR,2020,1.476
MMR,2019,0.407
MMR,2018,0.767
MMR,2017,1.356
MMR,2016,1.058
MMR,2015,0.766
MMR,2014,0.763
MMR,2013,0.775
MMR,2012,0.768
MMR,2011,0.749
MMR,2010,0.725
MMR,2009,0.712
MMR,2008,0.7
MMR,2007,0.684
MMR,2006,0.676
MMR,2005,0.672
MMR,2004,0.677
MMR,2003,0.686
MMR,2002,0.685
MMR,2001,0.689
MMR,2000,0.712
NAM,2023,19.154
NAM,2022,19.615
NAM,2021,20.931
NAM,2020,21.003
NAM,2019,19.929
NAM,2018,19.877
NAM,2017,21.748
NAM,2016,23.352
NAM,2015,20.791
NAM,2014,18.521
NAM,2013,19.028
NAM,2012,16.771
NAM,2011,19.481
NAM,2010,22.12
NAM,2009,22.271
NAM,2008,22.005
NAM,2007,22.12
NAM,2006,21.848
NAM,2005,22.108
NAM,2004,22.09
NAM,2003,22.104
NAM,2002,21.538
NAM,2001,21.009
NAM,2000,20.3
NRU,2023,
NRU,2022,
NRU,2021,
NRU,2020,
NRU,2019,
NRU,2018,
NRU,2017,
NRU,2016,
NRU,2015,
NRU,2014,
NRU,2013,
NRU,2012,
NRU,2011,
NRU,2010,
NRU,2009,
NRU,2008,
NRU,2007,
NRU,2006,
NRU,2005,
NRU,2004,
NRU,2003,
NRU,2002,
NRU,2001,
NRU,2000,
NPL,2023,10.437
NPL,2022,10.661
NPL,2021,12.241
NPL,2020,13.037
NPL,2019,10.477
NPL,2018,10.593
NPL,2017,10.66
NPL,2016,10.714
NPL,2015,10.643
NPL,2014,10.62
NPL,2013,10.666
NPL,2012,10.632
NPL,2011,10.627
NPL,2010,10.563
NPL,2009,10.582
NPL,2008,10.597
NPL,2007,10.642
NPL,2006,10.609
NPL,2005,10.59
NPL,2004,10.652
NPL,2003,10.644
NPL,2002,10.593
NPL,2001,10.502
NPL,2000,10.531
NLD,2023,3.535
NLD,2022,3.526
NLD,2021,4.209
NLD,2020,3.82
NLD,2019,3.379
NLD,2018,3.832
NLD,2017,4.837
NLD,2016,6.007
NLD,2015,6.872
NLD,2014,7.419
NLD,2013,7.241
NLD,2012,5.821
NLD,2011,4.977
NLD,2010,4.991
NLD,2009,4.352
NLD,2008,3.658
NLD,2007,4.153
NLD,2006,5.007
NLD,2005,5.872
NLD,2004,4.646
NLD,2003,3.593
NLD,2002,2.554
NLD,2001,2.119
NLD,2000,2.725
NCL,2023,10.922
NCL,2022,10.71
NCL,2021,11.574
NCL,2020,13.558
NCL,2019,10.88
NCL,2018,11.702
NCL,2017,11.676
NCL,2016,12.679
NCL,2015,13.621
NCL,2014,14.59
NCL,2013,14.39
NCL,2012,14.116
NCL,2011,13.988
NCL,2010,13.998
NCL,2009,13.97
NCL,2008,14.36
NCL,2007,14.754
NCL,2006,15.256
NCL,2005,15.778
NCL,2004,16.31
NCL,2003,16.665
NCL,2002,17.045
NCL,2001,17.391
NCL,2000,17.907
NZL,2023,3.734
NZL,2022,3.299
NZL,2021,3.776
NZL,2020,4.595
NZL,2019,4.109
NZL,2018,4.335
NZL,2017,4.736
NZL,2016,5.147
NZL,2015,5.415
NZL,2014,5.428
NZL,2013,5.839
NZL,2012,6.931
NZL,2011,6.491
NZL,2010,6.557
NZL,2009,6.121
NZL,2008,4.167
NZL,2007,3.661
NZL,2006,3.857
NZL,2005,3.807
NZL,2004,4.005
NZL,2003,4.745
NZL,2002,5.282
NZL,2001,5.433
NZL,2000,6.13
NIC,2023,4.698
NIC,2022,4.969
NIC,2021,6.076
NIC,2020,6.18
NIC,2019,5.457
NIC,2018,5.2
NIC,2017,3.3
NIC,2016,3.9
NIC,2015,4.7
NIC,2014,4.52
NIC,2013,5.28
NIC,2012,5.208
NIC,2011,6.613
NIC,2010,7.83
NIC,2009,8.16
NIC,2008,6.2
NIC,2007,4.89
NIC,2006,5.31
NIC,2005,5.37
NIC,2004,6.41
NIC,2003,7.6
NIC,2002,7.517
NIC,2001,7.222
NIC,2000,7.181
NER,2023,0.407
NER,2022,0.403
NER,2021,0.806
NER,2020,0.591
NER,2019,0.531
NER,2018,0.536
NER,2017,0.556
NER,2016,0.55
NER,2015,0.556
NER,2014,0.524
NER,2013,1.401
NER,2012,2.177
NER,2011,0.316
NER,2010,0.718
NER,2009,1.208
NER,2008,1.584
NER,2007,2.021
NER,2006,2.528
NER,2005,3.1
NER,2004,2.751
NER,2003,2.145
NER,2002,1.808
NER,2001,1.47
NER,2000,1.427
NGA,2023,3.074
NGA,2022,3.827
NGA,2021,5.404
NGA,2020,5.714
NGA,2019,5.206
NGA,2018,5.069
NGA,2017,4.83
NGA,2016,4.499
NGA,2015,4.134
NGA,2014,3.9
NGA,2013,3.711
NGA,2012,3.761
NGA,2011,3.77
NGA,2010,3.744
NGA,2009,3.763
NGA,2008,3.792
NGA,2007,3.794
NGA,2006,3.749
NGA,2005,3.727
NGA,2004,3.59
NGA,2003,3.637
NGA,2002,3.669
NGA,2001,3.9
NGA,2000,3.953
MKD,2023,13.174
MKD,2022,14.476
MKD,2021,15.801
MKD,2020,16.575
MKD,2019,17.414
MKD,2018,21.208
MKD,2017,22.857
MKD,2016,24.312
MKD,2015,26.395
MKD,2014,28.215
MKD,2013,29.017
MKD,2012,31.096
MKD,2011,31.502
MKD,2010,33.135
MKD,2009,32.351
MKD,2008,33.93
MKD,2007,35.231
MKD,2006,36.392
MKD,2005,37.32
MKD,2004,37.161
MKD,2003,36.69
MKD,2002,31.94
MKD,2001,30.52
MKD,2000,32.2
MNP,2023,
MNP,2022,
MNP,2021,
MNP,2020,
MNP,2019,
MNP,2018,
MNP,2017,
MNP,2016,
MNP,2015,
MNP,2014,
MNP,2013,
MNP,2012,
MNP,2011,
MNP,2010,
MNP,2009,
MNP,2008,
MNP,2007,
MNP,2006,
MNP,2005,
MNP,2004,
MNP,2003,
MNP,2002,
MNP,2001,
MNP,2000,
NOR,2023,3.574
NOR,2022,3.231
NOR,2021,4.359
NOR,2020,4.424
NOR,2019,3.684
NOR,2018,3.801
NOR,2017,4.164
NOR,2016,4.68
NOR,2015,4.296
NOR,2014,3.486
NOR,2013,3.425
NOR,2012,3.129
NOR,2011,3.196
NOR,2010,3.527
NOR,2009,3.1
NOR,2008,2.521
NOR,2007,2.493
NOR,2006,3.397
NOR,2005,4.381
NOR,2004,4.256
NOR,2003,4.221
NOR,2002,4.022
NOR,2001,3.738
NOR,2000,3.458
OMN,2023,3.176
OMN,2022,3.3
OMN,2021,1.9
OMN,2020,2.94
OMN,2019,2.045
OMN,2018,1.8
OMN,2017,2.523
OMN,2016,3.266
OMN,2015,3.403
OMN,2014,3.453
OMN,2013,3.553
OMN,2012,3.753
OMN,2011,3.95
OMN,2010,3.911
OMN,2009,3.977
OMN,2008,4.142
OMN,2007,4.309
OMN,2006,4.387
OMN,2005,4.589
OMN,2004,4.693
OMN,2003,4.599
OMN,2002,4.335
OMN,2001,4.298
OMN,2000,4.433
PAK,2023,5.237
PAK,2022,5.291
PAK,2021,6.338
PAK,2020,5.994
PAK,2019,4.83
PAK,2018,4.083
PAK,2017,3.204
PAK,2016,2.285
PAK,2015,3.566
PAK,2014,1.827
PAK,2013,2.954
PAK,2012,3.667
PAK,2011,0.796
PAK,2010,0.653
PAK,2009,0.535
PAK,2008,0.423
PAK,2007,0.398
PAK,2006,0.582
PAK,2005,0.583
PAK,2004,0.598
PAK,2003,0.612
PAK,2002,0.615
PAK,2001,0.611
PAK,2000,0.614
PLW,2023,
PLW,2022,
PLW,2021,
PLW,2020,
PLW,2019,
PLW,2018,
PLW,2017,
PLW,2016,
PLW,2015,
PLW,2014,
PLW,2013,
PLW,2012,
PLW,2011,
PLW,2010,
PLW,2009,
PLW,2008,
PLW,2007,
PLW,2006,
PLW,2005,
PLW,2004,
PLW,2003,
PLW,2002,
PLW,2001,
PLW,2000,
PAN,2023,6.544
PAN,2022,8.086
PAN,2021,10.177
PAN,2020,14.663
PAN,2019,6.256
PAN,2018,5.161
PAN,2017,5.338
PAN,2016,4.717
PAN,2015,4.335
PAN,2014,4.391
PAN,2013,3.674
PAN,2012,3.691
PAN,2011,4.03
PAN,2010,5.845
PAN,2009,5.857
PAN,2008,5.639
PAN,2007,5.665
PAN,2006,5.792
PAN,2005,5.967
PAN,2004,6.097
PAN,2003,6.303
PAN,2002,6.302
PAN,2001,6.293
PAN,2000,6.188
PNG,2023,2.649
PNG,2022,2.689
PNG,2021,3.03
PNG,2020,2.903
PNG,2019,2.651
PNG,2018,2.65
PNG,2017,2.58
PNG,2016,2.478
PNG,2015,2.507
PNG,2014,2.54
PNG,2013,2.698
PNG,2012,2.634
PNG,2011,2.62
PNG,2010,2.002
PNG,2009,2.089
PNG,2008,2.168
PNG,2007,2.169
PNG,2006,2.285
PNG,2005,2.385
PNG,2004,2.526
PNG,2003,2.628
PNG,2002,2.756
PNG,2001,2.801
PNG,2000,2.92
PRY,2023,5.794
PRY,2022,6.755
PRY,2021,7.311
PRY,2020,7.548
PRY,2019,6.595
PRY,2018,6.217
PRY,2017,6.138
PRY,2016,5.255
PRY,2015,4.556
PRY,2014,5.034
PRY,2013,4.385
PRY,2012,4.085
PRY,2011,4.67
PRY,2010,4.569
PRY,2009,5.46
PRY,2008,4.415
PRY,2007,4.713
PRY,2006,5.277
PRY,2005,4.825
PRY,2004,6.513
PRY,2003,6.814
PRY,2002,9.393
PRY,2001,6.206
PRY,2000,7.61
PER,2023,4.899
PER,2022,4.291
PER,2021,5.097
PER,2020,7.179
PER,2019,3.379
PER,2018,3.492
PER,2017,3.691
PER,2016,3.741
PER,2015,3.272
PER,2014,3.208
PER,2013,3.575
PER,2012,3.238
PER,2011,3.477
PER,2010,3.6
PER,2009,3.96
PER,2008,4.03
PER,2007,4.08
PER,2006,4.17
PER,2005,4.87
PER,2004,4.71
PER,2003,4.15
PER,2002,4.84
PER,2001,5.068
PER,2000,4.959
PHL,2023,2.2
PHL,2022,2.598
PHL,2021,3.398
PHL,2020,2.522
PHL,2019,2.237
PHL,2018,2.338
PHL,2017,2.552
PHL,2016,2.695
PHL,2015,3.068
PHL,2014,3.6
PHL,2013,3.497
PHL,2012,3.504
PHL,2011,3.592
PHL,2010,3.605
PHL,2009,3.858
PHL,2008,3.72
PHL,2007,3.434
PHL,2006,4.052
PHL,2005,3.795
PHL,2004,3.554
PHL,2003,3.527
PHL,2002,3.616
PHL,2001,3.698
PHL,2000,3.77
POL,2023,2.743
POL,2022,2.811
POL,2021,3.268
POL,2020,3.155
POL,2019,3.267
POL,2018,3.835
POL,2017,4.867
POL,2016,6.141
POL,2015,7.475
POL,2014,8.971
POL,2013,10.293
POL,2012,10.031
POL,2011,9.576
POL,2010,9.578
POL,2009,8.131
POL,2008,7.069
POL,2007,9.551
POL,2006,13.794
POL,2005,17.592
POL,2004,18.822
POL,2003,19.899
POL,2002,20.211
POL,2001,18.435
POL,2000,14.928
PRT,2023,6.498
PRT,2022,6.138
PRT,2021,6.712
PRT,2020,6.85
PRT,2019,6.422
PRT,2018,6.966
PRT,2017,8.878
PRT,2016,11.058
PRT,2015,12.405
PRT,2014,13.88
PRT,2013,16.237
PRT,2012,15.509
PRT,2011,12.715
PRT,2010,10.771
PRT,2009,9.432
PRT,2008,7.553
PRT,2007,7.965
PRT,2006,7.649
PRT,2005,7.582
PRT,2004,6.319
PRT,2003,6.132
PRT,2002,4.497
PRT,2001,3.829
PRT,2000,3.806
PRI,2023,5.725
PRI,2022,6.0
PRI,2021,7.9
PRI,2020,8.89
PRI,2019,8.3
PRI,2018,9.2
PRI,2017,10.8
PRI,2016,11.8
PRI,2015,12.0
PRI,2014,13.9
PRI,2013,14.3
PRI,2012,14.5
PRI,2011,15.7
PRI,2010,16.1
PRI,2009,15.0
PRI,2008,11.48
PRI,2007,10.93
PRI,2006,11.01
PRI,2005,11.35
PRI,2004,10.31
PRI,2003,11.78
PRI,2002,11.94
PRI,2001,11.4
PRI,2000,10.08
QAT,2023,0.13
QAT,2022,0.13
QAT,2021,0.14
QAT,2020,0.14
QAT,2019,0.1
QAT,2018,0.11
QAT,2017,0.14
QAT,2016,0.15
QAT,2015,0.17
QAT,2014,0.2
QAT,2013,0.28
QAT,2012,0.48
QAT,2011,0.56
QAT,2010,0.45
QAT,2009,0.31
QAT,2008,0.31
QAT,2007,0.52
QAT,2006,0.87
QAT,2005,0.87
QAT,2004,0.87
QAT,2003,0.87
QAT,2002,0.87
QAT,2001,0.87
QAT,2000,0.87
ROU,2023,5.589
ROU,2022,5.614
ROU,2021,5.59
ROU,2020,5.035
ROU,2019,3.912
ROU,2018,4.187
ROU,2017,4.927
ROU,2016,5.901
ROU,2015,6.812
ROU,2014,6.802
ROU,2013,7.096
ROU,2012,6.794
ROU,2011,7.177
ROU,2010,6.959
ROU,2009,6.859
ROU,2008,5.787
ROU,2007,6.413
ROU,2006,7.27
ROU,2005,7.174
ROU,2004,7.719
ROU,2003,6.95
ROU,2002,8.112
ROU,2001,6.561
ROU,2000,6.969
RUS,2023,3.076
RUS,2022,3.867
RUS,2021,4.749
RUS,2020,5.62
RUS,2019,4.513
RUS,2018,4.871
RUS,2017,5.238
RUS,2016,5.591
RUS,2015,5.615
RUS,2014,5.212
RUS,2013,5.513
RUS,2012,5.484
RUS,2011,6.571
RUS,2010,7.407
RUS,2009,8.301
RUS,2008,6.205
RUS,2007,6.002
RUS,2006,7.055
RUS,2005,7.124
RUS,2004,7.763
RUS,2003,8.21
RUS,2002,7.875
RUS,2001,8.978
RUS,2000,10.581
RWA,2023,12.352
RWA,2022,15.084
RWA,2021,15.775
RWA,2020,11.829
RWA,2019,11.236
RWA,2018,10.759
RWA,2017,11.875
RWA,2016,11.788
RWA,2015,11.831
RWA,2014,11.837
RWA,2013,11.768
RWA,2012,11.671
RWA,2011,11.756
RWA,2010,11.637
RWA,2009,11.625
RWA,2008,11.517
RWA,2007,11.58
RWA,2006,11.586
RWA,2005,11.842
RWA,2004,11.699
RWA,2003,11.658
RWA,2002,11.432
RWA,2001,11.732
RWA,2000,11.699
WSM,2023,4.92
WSM,2022,5.048
WSM,2021,6.664
WSM,2020,7.467
WSM,2019,7.858
WSM,2018,8.649
WSM,2017,9.4
WSM,2016,9.063
WSM,2015,8.901
WSM,2014,8.72
WSM,2013,8.772
WSM,2012,8.752
WSM,2011,5.68
WSM,2010,5.621
WSM,2009,5.646
WSM,2008,5.538
WSM,2007,5.425
WSM,2006,5.321
WSM,2005,5.212
WSM,2004,5.162
WSM,2003,5.038
WSM,2002,4.975
WSM,2001,4.96
WSM,2000,4.733
SMR,2023,
SMR,2022,
SMR,2021,
SMR,2020,
SMR,2019,
SMR,2018,
SMR,2017,
SMR,2016,
SMR,2015,
SMR,2014,
SMR,2013,
SMR,2012,
SMR,2011,
SMR,2010,
SMR,2009,
SMR,2008,
SMR,2007,
SMR,2006,
SMR,2005,
SMR,2004,
SMR,2003,
SMR,2002,
SMR,2001,
SMR,2000,
STP,2023,9.032
STP,2022,8.964
STP,2021,9.563
STP,2020,9.679
STP,2019,8.835
STP,2018,8.712
STP,2017,8.808
STP,2016,9.684
STP,2015,10.591
STP,2014,11.428
STP,2013,12.476
STP,2012,13.59
STP,2011,14.229
STP,2010,14.628
STP,2009,15.136
STP,2008,15.421
STP,2007,16.021
STP,2006,16.65
STP,2005,16.47
STP,2004,16.12
STP,2003,16.36
STP,2002,17.63
STP,2001,15.73
STP,2000,14.4
SAU,2023,4.008
SAU,2022,5.589
SAU,2021,6.621
SAU,2020,7.66
SAU,2019,5.636
SAU,2018,6.029
SAU,2017,5.89
SAU,2016,5.6
SAU,2015,5.6
SAU,2014,5.877
SAU,2013,5.6
SAU,2012,5.622
SAU,2011,5.77
SAU,2010,5.55
SAU,2009,5.377
SAU,2008,5.085
SAU,2007,5.734
SAU,2006,6.254
SAU,2005,6.051
SAU,2004,5.822
SAU,2003,5.563
SAU,2002,5.265
SAU,2001,4.618
SAU,2000,4.57
SEN,2023,2.784
SEN,2022,2.837
SEN,2021,3.436
SEN,2020,3.432
SEN,2019,2.863
SEN,2018,3.453
SEN,2017,4.078
SEN,2016,4.455
SEN,2015,6.757
SEN,2014,5.849
SEN,2013,5.012
SEN,2012,3.896
SEN,2011,2.853
SEN,2010,2.795
SEN,2009,2.807
SEN,2008,2.816
SEN,2007,2.8
SEN,2006,2.755
SEN,2005,2.679
SEN,2004,2.775
SEN,2003,2.781
SEN,2002,2.82
SEN,2001,2.674
SEN,2000,2.638
SRB,2023,8.268
SRB,2022,8.439
SRB,2021,9.843
SRB,2020,9.011
SRB,2019,10.395
SRB,2018,12.733
SRB,2017,13.477
SRB,2016,15.257
SRB,2015,17.66
SRB,2014,19.223
SRB,2013,22.154
SRB,2012,24.0
SRB,2011,22.959
SRB,2010,19.204
SRB,2009,16.116
SRB,2008,13.67
SRB,2007,18.06
SRB,2006,20.85
SRB,2005,20.85
SRB,2004,18.5
SRB,2003,15.2
SRB,2002,13.8
SRB,2001,12.8
SRB,2000,12.6
SYC,2023,
SYC,2022,
SYC,2021,
SYC,2020,
SYC,2019,
SYC,2018,
SYC,2017,
SYC,2016,
SYC,2015,
SYC,2014,
SYC,2013,
SYC,2012,
SYC,2011,
SYC,2010,
SYC,2009,
SYC,2008,
SYC,2007,
SYC,2006,
SYC,2005,
SYC,2004,
SYC,2003,
SYC,2002,
SYC,2001,
SYC,2000,
SLE,2023,3.092
SLE,2022,3.137
SLE,2021,3.551
SLE,2020,3.509
SLE,2019,3.204
SLE,2018,3.192
SLE,2017,3.656
SLE,2016,4.182
SLE,2015,4.483
SLE,2014,4.678
SLE,2013,4.376
SLE,2012,4.378
SLE,2011,4.388
SLE,2010,4.34
SLE,2009,4.268
SLE,2008,4.132
SLE,2007,4.022
SLE,2006,3.89
SLE,2005,3.734
SLE,2004,3.42
SLE,2003,3.879
SLE,2002,3.909
SLE,2001,4.235
SLE,2000,4.137
SGP,2023,3.444
SGP,2022,3.591
SGP,2021,4.64
SGP,2020,4.1
SGP,2019,3.1
SGP,2018,3.613
SGP,2017,4.2
SGP,2016,4.08
SGP,2015,3.79
SGP,2014,3.74
SGP,2013,3.86
SGP,2012,3.72
SGP,2011,3.89
SGP,2010,4.12
SGP,2009,5.86
SGP,2008,3.96
SGP,2007,3.9
SGP,2006,4.48
SGP,2005,5.59
SGP,2004,5.84
SGP,2003,5.93
SGP,2002,5.65
SGP,2001,3.76
SGP,2000,3.7
SXM,2023,
SXM,2022,
SXM,2021,
SXM,2020,
SXM,2019,
SXM,2018,
SXM,2017,
SXM,2016,
SXM,2015,
SXM,2014,
SXM,2013,
SXM,2012,
SXM,2011,
SXM,2010,
SXM,2009,
SXM,2008,
SXM,2007,
SXM,2006,
SXM,2005,
SXM,2004,
SXM,2003,
SXM,2002,
SXM,2001,
SXM,2000,
SVK,2023,5.843
SVK,2022,6.143
SVK,2021,6.894
SVK,2020,6.719
SVK,2019,5.761
SVK,2018,6.544
SVK,2017,8.142
SVK,2016,9.679
SVK,2015,11.492
SVK,2014,11.536
SVK,2013,14.226
SVK,2012,13.966
SVK,2011,13.634
SVK,2010,14.387
SVK,2009,12.023
SVK,2008,9.514
SVK,2007,11.16
SVK,2006,13.395
SVK,2005,16.276
SVK,2004,18.206
SVK,2003,17.549
SVK,2002,18.541
SVK,2001,19.148
SVK,2000,18.546
SVN,2023,3.652
SVN,2022,4.011
SVN,2021,4.744
SVN,2020,4.971
SVN,2019,4.446
SVN,2018,5.108
SVN,2017,6.564
SVN,2016,8.0
SVN,2015,8.962
SVN,2014,9.668
SVN,2013,10.103
SVN,2012,8.841
SVN,2011,8.166
SVN,2010,7.236
SVN,2009,5.858
SVN,2008,4.371
SVN,2007,4.818
SVN,2006,5.95
SVN,2005,6.506
SVN,2004,6.012
SVN,2003,6.479
SVN,2002,5.922
SVN,2001,5.682
SVN,2000,6.918
SLB,2023,1.443
SLB,2022,1.475
SLB,2021,0.879
SLB,2020,0.868
SLB,2019,0.746
SLB,2018,0.722
SLB,2017,0.727
SLB,2016,0.736
SLB,2015,0.736
SLB,2014,0.73
SLB,2013,0.694
SLB,2012,0.984
SLB,2011,1.292
SLB,2010,1.617
SLB,2009,2.02
SLB,2008,1.998
SLB,2007,1.978
SLB,2006,1.916
SLB,2005,1.879
SLB,2004,2.026
SLB,2003,2.286
SLB,2002,2.698
SLB,2001,2.642
SLB,2000,2.446
SOM,2023,18.96
SOM,2022,19.112
SOM,2021,19.662
SOM,2020,19.414
SOM,2019,18.828
SOM,2018,18.7
SOM,2017,18.455
SOM,2016,18.611
SOM,2015,18.495
SOM,2014,18.595
SOM,2013,18.655
SOM,2012,18.771
SOM,2011,18.761
SOM,2010,18.741
SOM,2009,18.724
SOM,2008,18.714
SOM,2007,18.687
SOM,2006,18.705
SOM,2005,18.671
SOM,2004,18.653
SOM,2003,18.648
SOM,2002,18.658
SOM,2001,18.665
SOM,2000,18.678
ZAF,2023,32.098
ZAF,2022,33.268
ZAF,2021,34.007
ZAF,2020,29.217
ZAF,2019,28.468
ZAF,2018,26.906
ZAF,2017,27.035
ZAF,2016,26.536
ZAF,2015,25.149
ZAF,2014,24.89
ZAF,2013,24.561
ZAF,2012,24.727
ZAF,2011,24.639
ZAF,2010,24.683
ZAF,2009,23.523
ZAF,2008,22.407
ZAF,2007,22.26
ZAF,2006,22.304
ZAF,2005,22.472
ZAF,2004,22.567
ZAF,2003,22.679
ZAF,2002,22.579
ZAF,2001,22.652
ZAF,2000,22.788
SSD,2023,12.374
SSD,2022,12.475
SSD,2021,13.95
SSD,2020,14.246
SSD,2019,12.656
SSD,2018,12.853
SSD,2017,12.983
SSD,2016,12.854
SSD,2015,12.464
SSD,2014,12.561
SSD,2013,12.665
SSD,2012,12.803
SSD,2011,12.585
SSD,2010,12.473
SSD,2009,12.438
SSD,2008,12.298
SSD,2007,12.266
SSD,2006,12.268
SSD,2005,12.266
SSD,2004,12.256
SSD,2003,12.234
SSD,2002,12.235
SSD,2001,12.278
SSD,2000,12.309
ESP,2023,12.179
ESP,2022,13.033
ESP,2021,14.914
ESP,2020,15.532
ESP,2019,14.104
ESP,2018,15.255
ESP,2017,17.224
ESP,2016,19.635
ESP,2015,22.057
ESP,2014,24.441
ESP,2013,26.094
ESP,2012,24.789
ESP,2011,21.39
ESP,2010,19.86
ESP,2009,17.857
ESP,2008,11.254
ESP,2007,8.232
ESP,2006,8.452
ESP,2005,9.146
ESP,2004,11.09
ESP,2003,11.283
ESP,2002,11.146
ESP,2001,10.348
ESP,2000,13.785
LKA,2023,4.528
LKA,2022,4.528
LKA,2021,4.981
LKA,2020,5.364
LKA,2019,4.67
LKA,2018,4.318
LKA,2017,4.046
LKA,2016,4.242
LKA,2015,4.519
LKA,2014,4.157
LKA,2013,4.186
LKA,2012,3.88
LKA,2011,4.118
LKA,2010,4.784
LKA,2009,5.85
LKA,2008,5.22
LKA,2007,5.97
LKA,2006,6.5
LKA,2005,7.67
LKA,2004,8.38
LKA,2003,8.22
LKA,2002,8.76
LKA,2001,7.9
LKA,2000,7.74
KNA,2023,
KNA,2022,
KNA,2021,
KNA,2020,
KNA,2019,
KNA,2018,
KNA,2017,
KNA,2016,
KNA,2015,
KNA,2014,
KNA,2013,
KNA,2012,
KNA,2011,
KNA,2010,
KNA,2009,
KNA,2008,
KNA,2007,
KNA,2006,
KNA,2005,
KNA,2004,
KNA,2003,
KNA,2002,
KNA,2001,
KNA,2000,
LCA,2023,12.094
LCA,2022,15.934
LCA,2021,20.514
LCA,2020,25.224
LCA,2019,15.613
LCA,2018,19.329
LCA,2017,19.136
LCA,2016,19.932
LCA,2015,20.84
LCA,2014,21.583
LCA,2013,22.21
LCA,2012,19.06
LCA,2011,18.86
LCA,2010,17.118
LCA,2009,15.37
LCA,2008,12.72
LCA,2007,14.0
LCA,2006,16.0
LCA,2005,18.7
LCA,2004,20.97
LCA,2003,22.18
LCA,2002,20.39
LCA,2001,18.538
LCA,2000,16.49
MAF,2023,
MAF,2022,
MAF,2021,
MAF,2020,
MAF,2019,
MAF,2018,
MAF,2017,
MAF,2016,
MAF,2015,
MAF,2014,
MAF,2013,
MAF,2012,
MAF,2011,
MAF,2010,
MAF,2009,
MAF,2008,
MAF,2007,
MAF,2006,
MAF,2005,
MAF,2004,
MAF,2003,
MAF,2002,
MAF,2001,
MAF,2000,
VCT,2023,18.348
VCT,2022,19.277
VCT,2021,20.356
VCT,2020,20.635
VCT,2019,19.248
VCT,2018,19.005
VCT,2017,19.024
VCT,2016,19.029
VCT,2015,19.135
VCT,2014,19.237
VCT,2013,19.356
VCT,2012,19.833
VCT,2011,20.006
VCT,2010,19.924
VCT,2009,19.365
VCT,2008,18.79
VCT,2007,18.934
VCT,2006,19.162
VCT,2005,19.461
VCT,2004,19.545
VCT,2003,19.985
VCT,2002,20.623
VCT,2001,21.1
VCT,2000,20.8
SDN,2023,
SDN,2022,7.53
SDN,2021,11.087
SDN,2020,11.995
SDN,2019,11.697
SDN,2018,12.347
SDN,2017,13.0
SDN,2016,13.656
SDN,2015,14.39
SDN,2014,15.41
SDN,2013,16.273
SDN,2012,16.973
SDN,2011,17.44
SDN,2010,15.168
SDN,2009,13.0
SDN,2008,15.566
SDN,2007,15.534
SDN,2006,15.542
SDN,2005,15.545
SDN,2004,15.538
SDN,2003,15.515
SDN,2002,15.514
SDN,2001,15.56
SDN,2000,15.595
SUR,2023,7.699
SUR,2022,7.973
SUR,2021,8.706
SUR,2020,8.973
SUR,2019,7.755
SUR,2018,7.817
SUR,2017,7.905
SUR,2016,7.917
SUR,2015,7.22
SUR,2014,6.94
SUR,2013,6.6
SUR,2012,8.1
SUR,2011,7.54
SUR,2010,7.15
SUR,2009,8.72
SUR,2008,8.854
SUR,2007,9.017
SUR,2006,9.142
SUR,2005,9.302
SUR,2004,9.49
SUR,2003,10.336
SUR,2002,11.187
SUR,2001,12.047
SUR,2000,12.873
SWE,2023,7.611
SWE,2022,7.417
SWE,2021,8.803
SWE,2020,8.291
SWE,2019,6.833
SWE,2018,6.365
SWE,2017,6.718
SWE,2016,6.99
SWE,2015,7.432
SWE,2014,7.954
SWE,2013,8.052
SWE,2012,7.976
SWE,2011,7.804
SWE,2010,8.61
SWE,2009,8.351
SWE,2008,6.235
SWE,2007,6.161
SWE,2006,7.066
SWE,2005,7.81
SWE,2004,6.693
SWE,2003,5.555
SWE,2002,4.965
SWE,2001,4.73
SWE,2000,5.466
CHE,2023,4.043
CHE,2022,4.122
CHE,2021,5.013
CHE,2020,4.817
CHE,2019,4.394
CHE,2018,4.713
CHE,2017,4.797
CHE,2016,4.918
CHE,2015,4.801
CHE,2014,4.826
CHE,2013,4.747
CHE,2012,4.491
CHE,2011,4.409
CHE,2010,4.808
CHE,2009,4.109
CHE,2008,3.35
CHE,2007,3.641
CHE,2006,3.995
CHE,2005,4.437
CHE,2004,4.316
CHE,2003,4.117
CHE,2002,2.924
CHE,2001,2.49
CHE,2000,2.658
SYR,2023,13.27
SYR,2022,13.245
SYR,2021,14.887
SYR,2020,15.179
SYR,2019,13.369
SYR,2018,13.505
SYR,2017,13.603
SYR,2016,13.798
SYR,2015,14.244
SYR,2014,14.782
SYR,2013,14.5
SYR,2012,13.8
SYR,2011,8.626
SYR,2010,8.61
SYR,2009,8.14
SYR,2008,10.94
SYR,2007,8.42
SYR,2006,8.17
SYR,2005,8.81
SYR,2004,9.513
SYR,2003,10.28
SYR,2002,10.94
SYR,2001,11.63
SYR,2000,9.587
TJK,2023,7.037
TJK,2022,7.051
TJK,2021,7.687
TJK,2020,7.576
TJK,2019,7.026
TJK,2018,7.028
TJK,2017,7.035
TJK,2016,7.036
TJK,2015,7.033
TJK,2014,7.024
